Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,4,Austin,Bound to Learn,Domestic,3.2225470466084825,35,112.78914663129689,3,"SKUT1,SKUT2,SKUT3",0
1,3,Austin,Bound to Learn,Domestic,1.1811690565375368,2,2.3623381130750736,2,"SKUT1,SKUT4",1
1,8,Austin,Bound to Learn,Domestic,42.04879379773179,23,967.1222573478311,3,"SKUT1,SKUT2,SKUT4",2
1,13,Austin,Bound to Learn,Domestic,16.22425614400565,1,16.22425614400565,1,SKUT4,3
2,12,Austin,Bound to Learn,Domestic,6.062907976887068,36,218.26468716793445,3,"SKUT1,SKUT2,SKUT3",0
2,10,Austin,Bound to Learn,Domestic,2.85460786144474,22,62.80137295178428,1,SKUT2,1
2,7,Austin,Bound to Learn,Domestic,28.472891971110823,13,370.14759562444067,1,SKUT3,2
2,4,Austin,Bound to Learn,Domestic,8.25144276299334,1,8.25144276299334,1,SKUT1,3
2,9,Austin,Bound to Learn,Domestic,0.6295456590474667,23,14.479550158091735,2,"SKUT1,SKUT2",4
2,16,Austin,Bound to Learn,Domestic,8.34522918263907,13,108.48797937430791,1,SKUT3,5
2,17,Austin,Bound to Learn,Domestic,20.87065740179242,1,20.87065740179242,1,SKUT4,6
2,17,Austin,Bound to Learn,Domestic,6.634786624727783,1,6.634786624727783,1,SKUT4,7
3,16,Austin,Bound to Learn,Domestic,7.336035763735179,2,14.672071527470358,2,"SKUT1,SKUT4",0
3,12,Austin,Bound to Learn,Domestic,18.17204284802773,21,381.6128998085823,2,"SKUT1,SKUT2",1
3,13,Austin,Bound to Learn,Domestic,41.325822084325246,16,661.2131533492039,1,SKUT3,2
3,6,Austin,Bound to Learn,Domestic,6.938232317342884,1,6.938232317342884,1,SKUT1,3
3,10,Austin,Bound to Learn,Domestic,2.4181348207765274,16,38.69015713242444,1,SKUT3,4
3,19,Austin,Bound to Learn,Domestic,4.561272784814678,16,72.98036455703485,1,SKUT3,5
3,11,Austin,Bound to Learn,Domestic,40.694524233423735,20,813.8904846684748,1,SKUT2,6
3,11,Austin,Bound to Learn,Domestic,16.904748002653456,20,338.09496005306914,1,SKUT2,7
4,18,Austin,Bound to Learn,Domestic,14.698634725470571,17,249.87679033299972,3,"SKUT1,SKUT3,SKUT4",0
4,16,Austin,Bound to Learn,Domestic,20.43210569855118,17,347.34579687537007,3,"SKUT1,SKUT3,SKUT4",1
4,18,Austin,Bound to Learn,Domestic,4.689403064962379,17,79.71985210436044,3,"SKUT1,SKUT3,SKUT4",2
4,18,Austin,Bound to Learn,Domestic,9.17206707599395,17,155.92514029189715,3,"SKUT1,SKUT3,SKUT4",3
4,3,Austin,Bound to Learn,Domestic,1.7707792318892956,26,46.04026002912169,2,"SKUT2,SKUT4",4
4,20,Austin,Bound to Learn,Domestic,12.160987611103725,41,498.6004920552527,3,"SKUT2,SKUT3,SKUT4",5
4,16,Austin,Bound to Learn,Domestic,3.9339315182093086,17,66.87683580955824,3,"SKUT1,SKUT3,SKUT4",6
4,21,Austin,Bound to Learn,Domestic,9.431833525499469,25,235.79583813748673,1,SKUT2,7
5,21,Austin,Bound to Learn,Domestic,19.863881017804587,27,536.3247874807239,1,SKUT2,0
5,7,Austin,Bound to Learn,Domestic,16.16439913660256,2,32.32879827320512,2,"SKUT1,SKUT4",1
5,1,Austin,Bound to Learn,Domestic,19.4316952249704,6,116.59017134982241,4,"SKUT1,SKUT2,SKUT3,SKUT4",2
5,5,Austin,Bound to Learn,Domestic,50.4532193348175,27,1362.2369220400724,1,SKUT2,3
5,21,Austin,Bound to Learn,Domestic,6.239646391243807,27,168.47045256358277,1,SKUT2,4
5,6,Austin,Bound to Learn,Domestic,1.7607322316795084,18,31.69318017023115,1,SKUT3,5
5,19,Austin,Bound to Learn,Domestic,20.588626666553758,2,41.177253333107515,2,"SKUT1,SKUT4",6
5,20,Austin,Bound to Learn,Domestic,39.72201154661481,45,1787.4905195976664,3,"SKUT2,SKUT3,SKUT4",7
6,20,Austin,Bound to Learn,Domestic,24.365291691027117,1,24.365291691027117,1,SKUT4,0
6,13,Austin,Bound to Learn,Domestic,12.432774001049976,1,12.432774001049976,1,SKUT4,1
6,10,Austin,Bound to Learn,Domestic,39.17857130820059,19,744.3928548558112,1,SKUT3,2
6,12,Austin,Bound to Learn,Domestic,6.790631917770758,1,6.790631917770758,1,SKUT4,3
6,7,Austin,Bound to Learn,Domestic,11.207993867018484,1,11.207993867018484,1,SKUT4,4
6,6,Austin,Bound to Learn,Domestic,29.965579060400596,22,659.2427393288132,2,"SKUT1,SKUT2",5
6,10,Austin,Bound to Learn,Domestic,8.451075874414173,19,160.57044161386926,1,SKUT3,6
7,19,Austin,Bound to Learn,Domestic,1.2085018691462777,2,2.4170037382925553,1,SKUT1,0
7,21,Austin,Bound to Learn,Domestic,29.79081032678432,32,953.3059304570983,1,SKUT2,1
7,3,Austin,Bound to Learn,Domestic,29.069516972659788,21,610.4598564258555,1,SKUT3,2
7,6,Austin,Bound to Learn,Domestic,2.1449739799525753,21,45.044453579004085,1,SKUT3,3
7,21,Austin,Bound to Learn,Domestic,19.680617111247635,32,629.7797475599243,1,SKUT2,4
7,17,Austin,Bound to Learn,Domestic,8.105185671145154,22,178.3140847651934,2,"SKUT3,SKUT4",5
7,21,Austin,Bound to Learn,Domestic,22.931058153296284,32,733.7938609054811,1,SKUT2,6
8,18,Austin,Bound to Learn,Domestic,0.14630995355180776,2,0.2926199071036155,1,SKUT1,0
8,4,Austin,Bound to Learn,Domestic,3.1821205348275226,22,70.0066517662055,1,SKUT3,1
8,18,Austin,Bound to Learn,Domestic,13.095297305174794,2,26.19059461034959,1,SKUT1,2
8,4,Austin,Bound to Learn,Domestic,29.539766562602686,22,649.8748643772591,1,SKUT3,3
8,15,Austin,Bound to Learn,Domestic,8.31252747839098,22,182.87560452460156,1,SKUT3,4
8,21,Austin,Bound to Learn,Domestic,22.420461914081628,22,493.25016210979584,1,SKUT3,5
8,10,Austin,Bound to Learn,Domestic,2.194533549837894,24,52.66880519610946,3,"SKUT1,SKUT3,SKUT4",6
8,1,Austin,Bound to Learn,Domestic,2.759132036773164,24,66.21916888255595,3,"SKUT1,SKUT3,SKUT4",7
9,14,Austin,Bound to Learn,Domestic,28.569819406602903,2,57.139638813205806,2,"SKUT1,SKUT4",0
9,9,Austin,Bound to Learn,Domestic,3.213393947280762,20,64.26787894561525,2,"SKUT3,SKUT4",1
9,21,Austin,Bound to Learn,Domestic,7.18496376167005,2,14.3699275233401,2,"SKUT1,SKUT4",2
9,6,Austin,Bound to Learn,Domestic,0.6026764417050944,27,16.27226392603755,3,"SKUT1,SKUT2,SKUT4",3
9,1,Austin,Bound to Learn,Domestic,0.609077092629728,11,6.699848018927008,1,SKUT3,4
10,14,Austin,Bound to Learn,Domestic,8.128212092918462,17,138.17960557961385,2,"SKUT1,SKUT3",0
10,9,Austin,Bound to Learn,Domestic,3.708453400556719,36,133.5043224200419,2,"SKUT2,SKUT3",1
10,10,Austin,Bound to Learn,Domestic,8.89429554718137,17,151.2030243020833,2,"SKUT1,SKUT3",2
10,5,Austin,Bound to Learn,Domestic,9.273817768441463,2,18.547635536882925,2,"SKUT1,SKUT4",3
10,14,Austin,Bound to Learn,Domestic,8.832323310660875,17,150.1494962812349,2,"SKUT1,SKUT3",4
10,18,Austin,Bound to Learn,Domestic,45.96810180313896,16,735.4896288502233,1,SKUT3,5
10,17,Austin,Bound to Learn,Domestic,1.3816886892800113,1,1.3816886892800113,1,SKUT4,6
11,5,Austin,Bound to Learn,Domestic,12.15866787933889,24,291.8080291041333,1,SKUT2,0
11,9,Austin,Bound to Learn,Domestic,15.485514165622824,16,247.7682266499652,1,SKUT3,1
11,20,Austin,Bound to Learn,Domestic,32.566916200987045,26,846.7398212256631,3,"SKUT1,SKUT2,SKUT4",2
11,14,Austin,Bound to Learn,Domestic,10.512109742113518,16,168.1937558738163,1,SKUT3,3
11,14,Austin,Bound to Learn,Domestic,21.674411960479375,16,346.79059136767,1,SKUT3,4
11,19,Austin,Bound to Learn,Domestic,1.3305373589536702,1,1.3305373589536702,1,SKUT1,5
11,2,Austin,Bound to Learn,Domestic,31.258084225833883,1,31.258084225833883,1,SKUT4,6
11,14,Austin,Bound to Learn,Domestic,10.846638201301213,16,173.5462112208194,1,SKUT3,7
11,16,Austin,Bound to Learn,Domestic,45.026187826612144,1,45.026187826612144,1,SKUT1,8
11,19,Austin,Bound to Learn,Domestic,2.677582386549583,1,2.677582386549583,1,SKUT1,9
12,18,Austin,Bound to Learn,Domestic,27.391907060577292,14,383.4866988480821,1,SKUT3,0
12,21,Austin,Bound to Learn,Domestic,12.640447053283287,26,328.65162338536544,2,"SKUT1,SKUT2",1
12,12,Austin,Bound to Learn,Domestic,5.056040753815653,1,5.056040753815653,1,SKUT4,2
12,7,Austin,Bound to Learn,Domestic,6.073892083452366,1,6.073892083452366,1,SKUT4,3
12,1,Austin,Bound to Learn,Domestic,4.5538348457851665,37,168.49188929405116,4,"SKUT1,SKUT2,SKUT3,SKUT4",4
12,21,Austin,Bound to Learn,Domestic,12.43429598771773,26,323.291695680661,2,"SKUT1,SKUT2",5
12,12,Austin,Bound to Learn,Domestic,40.229056875870995,1,40.229056875870995,1,SKUT4,6
12,2,Austin,Bound to Learn,Domestic,2.303859471139202,39,89.85051937442887,4,"SKUT1,SKUT2,SKUT3,SKUT4",7
12,19,Austin,Bound to Learn,Domestic,8.59271883379069,1,8.59271883379069,1,SKUT1,8
12,17,Austin,Bound to Learn,Domestic,8.501038926267181,25,212.52597315667953,1,SKUT2,9
12,14,Austin,Bound to Learn,Domestic,7.936779997853281,25,198.41949994633202,1,SKUT2,10
12,4,Austin,Bound to Learn,Domestic,4.3237153691517625,14,60.53201516812467,1,SKUT3,11
