Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,21,Austin,Bound to Learn,Domestic,58.491754013558904,13,760.3928021762657,3,"SKUT1,SKUT3,SKUT4",0
1,8,Austin,Bound to Learn,Domestic,27.167692377557675,23,624.8569246838265,3,"SKUT1,SKUT2,SKUT4",1
1,16,Austin,Bound to Learn,Domestic,23.841670136835,35,834.458454789225,3,"SKUT2,SKUT3,SKUT4",2
1,1,Austin,Bound to Learn,Domestic,0.17215118000557053,35,6.025291300194969,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
1,16,Austin,Bound to Learn,Domestic,6.292283841061525,35,220.22993443715336,3,"SKUT2,SKUT3,SKUT4",4
1,1,Austin,Bound to Learn,Domestic,21.924777687207566,35,767.3672190522648,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
1,3,Austin,Bound to Learn,Domestic,2.157176160943865,2,4.31435232188773,2,"SKUT1,SKUT4",6
1,19,Austin,Bound to Learn,Domestic,12.447811751944313,22,273.8518585427749,1,SKUT2,7
1,17,Austin,Bound to Learn,Domestic,6.411645990075134,13,83.35139787097674,2,"SKUT1,SKUT3",8
2,7,Austin,Bound to Learn,Domestic,4.807569234106085,13,62.4984000433791,1,SKUT3,0
2,19,Austin,Bound to Learn,Domestic,19.816037426539044,23,455.768860810398,3,"SKUT1,SKUT2,SKUT4",1
2,6,Austin,Bound to Learn,Domestic,40.879612653180885,22,899.3514783699795,1,SKUT2,2
2,18,Austin,Bound to Learn,Domestic,17.041669843773786,22,374.9167365630233,1,SKUT2,3
2,4,Austin,Bound to Learn,Domestic,7.441919031395566,1,7.441919031395566,1,SKUT1,4
2,4,Austin,Bound to Learn,Domestic,11.54062201727232,1,11.54062201727232,1,SKUT1,5
2,11,Austin,Bound to Learn,Domestic,8.034516264733842,1,8.034516264733842,1,SKUT4,6
3,3,Austin,Bound to Learn,Domestic,2.2525352634513682,1,2.2525352634513682,1,SKUT4,0
3,3,Austin,Bound to Learn,Domestic,28.742689499130407,1,28.742689499130407,1,SKUT4,1
3,17,Austin,Bound to Learn,Domestic,51.65289976365788,20,1033.0579952731575,1,SKUT2,2
3,10,Austin,Bound to Learn,Domestic,4.513203687177499,16,72.21125899483998,1,SKUT3,3
3,21,Austin,Bound to Learn,Domestic,0.4785874580038907,20,9.571749160077815,2,"SKUT2,SKUT4",4
3,1,Austin,Bound to Learn,Domestic,50.07520753808781,16,801.203320609405,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
3,17,Austin,Bound to Learn,Domestic,8.765354175308133,20,175.30708350616266,1,SKUT2,6
3,15,Austin,Bound to Learn,Domestic,9.747560978913228,1,9.747560978913228,1,SKUT4,7
3,14,Austin,Bound to Learn,Domestic,13.046401110479529,1,13.046401110479529,1,SKUT1,8
3,10,Austin,Bound to Learn,Domestic,3.0810763696971897,16,49.297221915155035,1,SKUT3,9
4,10,Austin,Bound to Learn,Domestic,2.622060084889653,16,41.95296135823445,2,"SKUT1,SKUT3",0
4,18,Austin,Bound to Learn,Domestic,0.13000050245463032,17,2.2100085417287154,3,"SKUT1,SKUT3,SKUT4",1
