Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,17,Austin,Bound to Learn,Domestic,6.594954289678393,13,85.7344057658191,2,"SKUT1,SKUT3",0
1,4,Austin,Bound to Learn,Domestic,18.02783337722134,35,630.9741682027469,3,"SKUT1,SKUT2,SKUT3",1
1,17,Austin,Bound to Learn,Domestic,29.02665701586807,13,377.34654120628494,2,"SKUT1,SKUT3",2
1,6,Austin,Bound to Learn,Domestic,4.725183305006059,12,56.70219966007271,1,SKUT3,3
1,10,Austin,Bound to Learn,Domestic,11.413814088467992,1,11.413814088467992,1,SKUT1,4
1,13,Austin,Bound to Learn,Domestic,0.6418145622013729,1,0.6418145622013729,1,SKUT4,5
1,1,Austin,Bound to Learn,Domestic,11.562281198969226,35,404.6798419639229,4,"SKUT1,SKUT2,SKUT3,SKUT4",6
1,4,Austin,Bound to Learn,Domestic,10.638353972878315,35,372.342389050741,3,"SKUT1,SKUT2,SKUT3",7
1,17,Austin,Bound to Learn,Domestic,19.597250754986387,13,254.76425981482302,2,"SKUT1,SKUT3",8
2,21,Austin,Bound to Learn,Domestic,7.2106725203107915,1,7.2106725203107915,1,SKUT1,0
2,6,Austin,Bound to Learn,Domestic,31.846841717907132,22,700.6305177939569,1,SKUT2,1
2,18,Austin,Bound to Learn,Domestic,30.254370876415237,22,665.5961592811352,1,SKUT2,2
2,8,Austin,Bound to Learn,Domestic,19.108718587818146,35,668.805150573635,3,"SKUT2,SKUT3,SKUT4",3
2,12,Austin,Bound to Learn,Domestic,1.4567659479341384,36,52.443574125628984,3,"SKUT1,SKUT2,SKUT3",4
2,2,Austin,Bound to Learn,Domestic,1.0931465112106018,35,38.26012789237106,2,"SKUT2,SKUT3",5
2,17,Austin,Bound to Learn,Domestic,7.025554760976165,1,7.025554760976165,1,SKUT4,6
2,4,Austin,Bound to Learn,Domestic,9.498181366968511,1,9.498181366968511,1,SKUT1,7
3,8,Austin,Bound to Learn,Domestic,11.969364991611664,35,418.92777470640823,2,"SKUT2,SKUT3",0
3,12,Austin,Bound to Learn,Domestic,11.99034924028398,21,251.79733404596357,2,"SKUT1,SKUT2",1
3,15,Austin,Bound to Learn,Domestic,5.271272043478641,1,5.271272043478641,1,SKUT4,2
3,12,Austin,Bound to Learn,Domestic,14.141141115359028,21,296.9639634225396,2,"SKUT1,SKUT2",3
3,17,Austin,Bound to Learn,Domestic,7.703688778315997,20,154.07377556631994,1,SKUT2,4
3,13,Austin,Bound to Learn,Domestic,46.39222524952227,16,742.2756039923563,1,SKUT3,5
4,13,Austin,Bound to Learn,Domestic,16.419820158924466,41,673.2126265159031,3,"SKUT2,SKUT3,SKUT4",0
4,2,Austin,Bound to Learn,Domestic,7.331604248150515,1,7.331604248150515,1,SKUT4,1
4,2,Austin,Bound to Learn,Domestic,41.751309269573795,1,41.751309269573795,1,SKUT4,2
4,16,Austin,Bound to Learn,Domestic,6.447978886893033,17,109.61564107718155,3,"SKUT1,SKUT3,SKUT4",3
4,7,Austin,Bound to Learn,Domestic,10.903286952803764,40,436.1314781121506,2,"SKUT2,SKUT3",4
5,6,Austin,Bound to Learn,Domestic,7.968828082486729,18,143.4389054847611,1,SKUT3,0
5,17,Austin,Bound to Learn,Domestic,11.29862392792279,46,519.7367006844484,4,"SKUT1,SKUT2,SKUT3,SKUT4",1
5,1,Austin,Bound to Learn,Domestic,11.57339945557724,6,69.44039673346344,4,"SKUT1,SKUT2,SKUT3,SKUT4",2
5,9,Austin,Bound to Learn,Domestic,0.8910683401174377,18,16.039230122113878,1,SKUT3,3
5,17,Austin,Bound to Learn,Domestic,10.622458916586622,46,488.6331101629846,4,"SKUT1,SKUT2,SKUT3,SKUT4",4
5,12,Austin,Bound to Learn,Domestic,17.01984894115324,2,34.03969788230648,2,"SKUT1,SKUT4",5
5,9,Austin,Bound to Learn,Domestic,3.594118816977769,18,64.69413870559984,1,SKUT3,6
5,19,Austin,Bound to Learn,Domestic,8.179741085089184,2,16.359482170178367,2,"SKUT1,SKUT4",7
6,3,Austin,Bound to Learn,Domestic,1.0176148147848019,20,20.352296295696036,2,"SKUT1,SKUT3",0
6,6,Austin,Bound to Learn,Domestic,33.39402370648158,22,734.6685215425948,2,"SKUT1,SKUT2",1
6,1,Austin,Bound to Learn,Domestic,5.018462548986047,20,100.36925097972095,3,"SKUT1,SKUT3,SKUT4",2
6,17,Austin,Bound to Learn,Domestic,3.340405837920402,21,70.14852259632845,1,SKUT2,3
6,11,Austin,Bound to Learn,Domestic,42.38810354568277,19,805.3739673679726,1,SKUT3,4
6,5,Austin,Bound to Learn,Domestic,14.650423265039692,1,14.650423265039692,1,SKUT1,5
7,20,Austin,Bound to Learn,Domestic,65.16354952320334,33,2150.3971342657105,2,"SKUT1,SKUT2",0
7,14,Austin,Bound to Learn,Domestic,11.712465428231074,32,374.79889370339436,1,SKUT2,1
7,7,Austin,Bound to Learn,Domestic,28.253015551902312,1,28.253015551902312,1,SKUT4,2
7,19,Austin,Bound to Learn,Domestic,0.2864137336645241,2,0.5728274673290482,1,SKUT1,3
7,3,Austin,Bound to Learn,Domestic,0.3537442374848015,21,7.428628987180831,1,SKUT3,4
7,6,Austin,Bound to Learn,Domestic,1.025358084581191,21,21.53251977620501,1,SKUT3,5
7,10,Austin,Bound to Learn,Domestic,12.192378597862449,2,24.384757195724898,2,"SKUT1,SKUT4",6
7,1,Austin,Bound to Learn,Domestic,21.289865307191107,16,340.6378449150577,4,"SKUT1,SKUT2,SKUT3,SKUT4",7
8,2,Austin,Bound to Learn,Domestic,30.212059074149387,26,785.513535927884,2,"SKUT2,SKUT4",0
8,4,Austin,Bound to Learn,Domestic,6.869249753538767,22,151.12349457785288,1,SKUT3,1
8,7,Austin,Bound to Learn,Domestic,0.8662759576340519,29,25.122002771387503,1,SKUT2,2
8,10,Austin,Bound to Learn,Domestic,3.1382524162078482,24,75.31805798898836,3,"SKUT1,SKUT3,SKUT4",3
8,3,Austin,Bound to Learn,Domestic,3.6532565981100635,29,105.94444134519185,1,SKUT2,4
9,14,Austin,Bound to Learn,Domestic,4.737493681473994,2,9.474987362947989,2,"SKUT1,SKUT4",0
9,20,Austin,Bound to Learn,Domestic,1.034138177058071,21,21.716901718219493,3,"SKUT1,SKUT3,SKUT4",1
9,17,Austin,Bound to Learn,Domestic,0.32266040011164937,1,0.32266040011164937,1,SKUT1,2
9,15,Austin,Bound to Learn,Domestic,12.684796750900064,1,12.684796750900064,1,SKUT4,3
9,21,Austin,Bound to Learn,Domestic,44.01766105291711,2,88.03532210583423,2,"SKUT1,SKUT4",4
9,17,Austin,Bound to Learn,Domestic,8.305970719613855,1,8.305970719613855,1,SKUT1,5
9,6,Austin,Bound to Learn,Domestic,6.047149243217798,27,163.27302956688055,3,"SKUT1,SKUT2,SKUT4",6
