Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,16,Austin,Bound to Learn,Domestic,6.887209274061569,35,241.05232459215492,3,"SKUT2,SKUT3,SKUT4",0
1,4,Austin,Bound to Learn,Domestic,8.706627333823322,35,304.7319566838163,3,"SKUT1,SKUT2,SKUT3",1
1,4,Austin,Bound to Learn,Domestic,7.534375389282178,35,263.7031386248762,3,"SKUT1,SKUT2,SKUT3",2
1,4,Austin,Bound to Learn,Domestic,2.4967455695864778,35,87.38609493552673,3,"SKUT1,SKUT2,SKUT3",3
1,2,Austin,Bound to Learn,Domestic,24.375978714849158,23,560.6475104415306,2,"SKUT1,SKUT2",4
1,3,Austin,Bound to Learn,Domestic,7.546194010510645,2,15.09238802102129,2,"SKUT1,SKUT4",5
1,6,Austin,Bound to Learn,Domestic,8.468153164320093,12,101.61783797184111,1,SKUT3,6
1,14,Austin,Bound to Learn,Domestic,3.0092489929665516,35,105.32371475382931,4,"SKUT1,SKUT2,SKUT3,SKUT4",7
1,2,Austin,Bound to Learn,Domestic,34.93248863682856,23,803.4472386470569,2,"SKUT1,SKUT2",8
1,20,Austin,Bound to Learn,Domestic,1.0733269004042603,1,1.0733269004042603,1,SKUT1,9
1,20,Austin,Bound to Learn,Domestic,0.08042989327226559,1,0.08042989327226559,1,SKUT1,10
1,18,Austin,Bound to Learn,Domestic,1.2944648994556625,13,16.82804369292361,2,"SKUT1,SKUT3",11
2,10,Austin,Bound to Learn,Domestic,0.22079873431323213,22,4.857572154891107,1,SKUT2,0
2,11,Austin,Bound to Learn,Domestic,4.18506849919116,1,4.18506849919116,1,SKUT4,1
2,21,Austin,Bound to Learn,Domestic,16.619051090548773,1,16.619051090548773,1,SKUT1,2
2,21,Austin,Bound to Learn,Domestic,1.4732919047992539,1,1.4732919047992539,1,SKUT1,3
2,4,Austin,Bound to Learn,Domestic,40.37809787849596,1,40.37809787849596,1,SKUT1,4
2,17,Austin,Bound to Learn,Domestic,28.35228339929112,1,28.35228339929112,1,SKUT4,5
2,21,Austin,Bound to Learn,Domestic,3.6107682059458943,1,3.6107682059458943,1,SKUT1,6
2,8,Austin,Bound to Learn,Domestic,9.53184035226735,35,333.61441232935726,3,"SKUT2,SKUT3,SKUT4",7
2,2,Austin,Bound to Learn,Domestic,10.638620050862484,35,372.35170178018694,2,"SKUT2,SKUT3",8
3,21,Austin,Bound to Learn,Domestic,5.117539059024173,20,102.35078118048347,2,"SKUT2,SKUT4",0
3,6,Austin,Bound to Learn,Domestic,10.01578020922453,1,10.01578020922453,1,SKUT1,1
3,8,Austin,Bound to Learn,Domestic,5.915744637309868,35,207.0510623058454,2,"SKUT2,SKUT3",2
3,4,Austin,Bound to Learn,Domestic,2.5266627965181465,1,2.5266627965181465,1,SKUT1,3
3,3,Austin,Bound to Learn,Domestic,9.766442143569494,1,9.766442143569494,1,SKUT4,4
3,19,Austin,Bound to Learn,Domestic,5.885222614634356,16,94.16356183414969,1,SKUT3,5
3,12,Austin,Bound to Learn,Domestic,2.101677216695652,21,44.13522155060869,2,"SKUT1,SKUT2",6
4,7,Austin,Bound to Learn,Domestic,4.003170370546399,40,160.12681482185596,2,"SKUT2,SKUT3",0
4,2,Austin,Bound to Learn,Domestic,6.385480333951571,1,6.385480333951571,1,SKUT4,1
4,7,Austin,Bound to Learn,Domestic,17.073411681607762,40,682.9364672643105,2,"SKUT2,SKUT3",2
4,12,Austin,Bound to Learn,Domestic,5.095822247625291,25,127.39555619063228,1,SKUT2,3
4,12,Austin,Bound to Learn,Domestic,0.20261976735394796,25,5.065494183848699,1,SKUT2,4
4,10,Austin,Bound to Learn,Domestic,8.265913275250437,16,132.254612404007,2,"SKUT1,SKUT3",5
4,9,Austin,Bound to Learn,Domestic,9.780591211782031,25,244.51478029455077,1,SKUT2,6
4,2,Austin,Bound to Learn,Domestic,1.4109963367853744,1,1.4109963367853744,1,SKUT4,7
5,5,Austin,Bound to Learn,Domestic,28.085467670688036,27,758.307627108577,1,SKUT2,0
5,14,Austin,Bound to Learn,Domestic,9.786316214221895,1,9.786316214221895,1,SKUT4,1
5,2,Austin,Bound to Learn,Domestic,7.848295393862559,28,219.75227102815165,2,"SKUT1,SKUT2",2
5,11,Austin,Bound to Learn,Domestic,14.823207277643457,45,667.0443274939555,3,"SKUT1,SKUT2,SKUT3",3
5,14,Austin,Bound to Learn,Domestic,14.813002724533964,1,14.813002724533964,1,SKUT4,4
5,21,Austin,Bound to Learn,Domestic,31.61892578509721,27,853.7109961976247,1,SKUT2,5
5,18,Austin,Bound to Learn,Domestic,8.337814824937388,46,383.53948194711984,4,"SKUT1,SKUT2,SKUT3,SKUT4",6
5,15,Austin,Bound to Learn,Domestic,38.59281064443228,2,77.18562128886455,2,"SKUT1,SKUT4",7
5,7,Austin,Bound to Learn,Domestic,0.8034537233768861,2,1.6069074467537723,2,"SKUT1,SKUT4",8
5,10,Austin,Bound to Learn,Domestic,11.927501747517427,28,333.97004893048796,2,"SKUT1,SKUT2",9
6,2,Austin,Bound to Learn,Domestic,44.44751924271385,19,844.5028656115632,1,SKUT3,0
6,2,Austin,Bound to Learn,Domestic,12.237463185431002,19,232.51180052318904,1,SKUT3,1
6,4,Austin,Bound to Learn,Domestic,4.888027964654972,20,97.76055929309945,2,"SKUT1,SKUT3",2
6,20,Austin,Bound to Learn,Domestic,19.09857424137246,1,19.09857424137246,1,SKUT4,3
6,6,Austin,Bound to Learn,Domestic,0.6736670546542571,22,14.820675202393657,2,"SKUT1,SKUT2",4
7,3,Austin,Bound to Learn,Domestic,8.950795734283986,21,187.9667104199637,1,SKUT3,0
7,5,Austin,Bound to Learn,Domestic,0.8883058368849942,32,28.425786780319815,1,SKUT2,1
7,8,Austin,Bound to Learn,Domestic,21.906425606897873,2,43.812851213795746,2,"SKUT1,SKUT4",2
7,21,Austin,Bound to Learn,Domestic,3.9584092013987835,32,126.66909444476107,1,SKUT2,3
7,3,Austin,Bound to Learn,Domestic,9.082276579624985,21,190.72780817212467,1,SKUT3,4
7,10,Austin,Bound to Learn,Domestic,2.9607867392676424,2,5.921573478535285,2,"SKUT1,SKUT4",5
7,19,Austin,Bound to Learn,Domestic,22.886403011382157,2,45.772806022764314,1,SKUT1,6
7,21,Austin,Bound to Learn,Domestic,5.726364012526981,32,183.24364840086338,1,SKUT2,7
8,6,Austin,Bound to Learn,Domestic,11.364835105731999,2,22.729670211463997,1,SKUT1,0
8,18,Austin,Bound to Learn,Domestic,8.112851775054377,2,16.225703550108754,1,SKUT1,1
8,6,Austin,Bound to Learn,Domestic,4.965219738669612,2,9.930439477339224,1,SKUT1,2
8,18,Austin,Bound to Learn,Domestic,28.109296580912215,2,56.21859316182443,1,SKUT1,3
8,1,Austin,Bound to Learn,Domestic,1.1134363073097326,24,26.722471375433585,3,"SKUT1,SKUT3,SKUT4",4
8,20,Austin,Bound to Learn,Domestic,44.38782101920193,2,88.77564203840386,1,SKUT1,5
8,9,Austin,Bound to Learn,Domestic,27.280734114666796,3,81.84220234400038,2,"SKUT1,SKUT4",6
8,3,Austin,Bound to Learn,Domestic,6.397599064854521,29,185.53037288078113,1,SKUT2,7
8,13,Austin,Bound to Learn,Domestic,51.03580706439517,24,1224.8593695454842,2,"SKUT1,SKUT3",8
8,4,Austin,Bound to Learn,Domestic,8.375470398753539,22,184.26034877257786,1,SKUT3,9
8,3,Austin,Bound to Learn,Domestic,18.390256770881354,29,533.3174463555592,1,SKUT2,10
8,17,Austin,Bound to Learn,Domestic,36.97496651183716,23,850.4242297722546,2,"SKUT3,SKUT4",11
8,2,Austin,Bound to Learn,Domestic,1.2152670194269848,26,31.596942505101605,2,"SKUT2,SKUT4",12
8,3,Austin,Bound to Learn,Domestic,30.228611785241366,29,876.6297417719996,1,SKUT2,13
