Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,10,Austin,Bound to Learn,Domestic,12.562099988501597,1,12.562099988501597,1,SKUT1,0
1,18,Austin,Bound to Learn,Domestic,1.248981536303704,13,16.236759971948153,2,"SKUT1,SKUT3",1
1,1,Austin,Bound to Learn,Domestic,15.230792480960686,35,533.077736833624,4,"SKUT1,SKUT2,SKUT3,SKUT4",2
1,1,Austin,Bound to Learn,Domestic,4.7016324722026415,35,164.55713652709244,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
1,4,Austin,Bound to Learn,Domestic,9.172749604727963,35,321.0462361654787,3,"SKUT1,SKUT2,SKUT3",4
1,7,Austin,Bound to Learn,Domestic,6.628046781858501,22,145.81702920088702,1,SKUT2,5
1,10,Austin,Bound to Learn,Domestic,1.3847947434333323,1,1.3847947434333323,1,SKUT1,6
1,9,Austin,Bound to Learn,Domestic,8.252359626469355,12,99.02831551763225,1,SKUT3,7
1,8,Austin,Bound to Learn,Domestic,15.70251995206231,23,361.15795889743316,3,"SKUT1,SKUT2,SKUT4",8
2,9,Austin,Bound to Learn,Domestic,16.860199829543383,23,387.7845960794978,2,"SKUT1,SKUT2",0
2,7,Austin,Bound to Learn,Domestic,11.37227368364564,13,147.8395578873933,1,SKUT3,1
2,17,Austin,Bound to Learn,Domestic,8.967908718910117,1,8.967908718910117,1,SKUT4,2
2,16,Austin,Bound to Learn,Domestic,29.756329731421136,13,386.8322865084748,1,SKUT3,3
2,9,Austin,Bound to Learn,Domestic,4.36011104314572,23,100.28255399235155,2,"SKUT1,SKUT2",4
2,9,Austin,Bound to Learn,Domestic,8.341992501343189,23,191.86582753089334,2,"SKUT1,SKUT2",5
3,6,Austin,Bound to Learn,Domestic,44.51908950878226,1,44.51908950878226,1,SKUT1,0
3,8,Austin,Bound to Learn,Domestic,21.934727536635805,35,767.7154637822532,2,"SKUT2,SKUT3",1
3,13,Austin,Bound to Learn,Domestic,3.478368439685469,16,55.653895034967505,1,SKUT3,2
3,13,Austin,Bound to Learn,Domestic,19.71065028598135,16,315.3704045757016,1,SKUT3,3
3,11,Austin,Bound to Learn,Domestic,18.027832544762735,20,360.5566508952547,1,SKUT2,4
3,3,Austin,Bound to Learn,Domestic,21.881931066463224,1,21.881931066463224,1,SKUT4,5
3,4,Austin,Bound to Learn,Domestic,18.95974500707107,1,18.95974500707107,1,SKUT1,6
3,15,Austin,Bound to Learn,Domestic,14.847436044598652,1,14.847436044598652,1,SKUT4,7
3,10,Austin,Bound to Learn,Domestic,13.040953119782962,16,208.6552499165274,1,SKUT3,8
3,15,Austin,Bound to Learn,Domestic,12.628477085801718,1,12.628477085801718,1,SKUT4,9
3,4,Austin,Bound to Learn,Domestic,43.11702719118008,1,43.11702719118008,1,SKUT1,10
3,9,Austin,Bound to Learn,Domestic,8.295952171087695,16,132.73523473740312,1,SKUT3,11
4,1,Austin,Bound to Learn,Domestic,17.217717963441913,6,103.30630778065148,1,SKUT2,0
4,3,Austin,Bound to Learn,Domestic,0.36741527734193696,26,9.552797210890361,2,"SKUT2,SKUT4",1
4,3,Austin,Bound to Learn,Domestic,43.573556789692915,26,1132.9124765320157,2,"SKUT2,SKUT4",2
4,18,Austin,Bound to Learn,Domestic,14.116628753887918,17,239.9826888160946,3,"SKUT1,SKUT3,SKUT4",3
4,9,Austin,Bound to Learn,Domestic,1.2460301648927308,25,31.15075412231827,1,SKUT2,4
4,4,Austin,Bound to Learn,Domestic,16.203626443495917,40,648.1450577398367,2,"SKUT2,SKUT3",5
4,11,Austin,Bound to Learn,Domestic,6.066962229515324,16,97.07139567224519,2,"SKUT1,SKUT3",6
4,13,Austin,Bound to Learn,Domestic,16.51264466435316,41,677.0184312384796,3,"SKUT2,SKUT3,SKUT4",7
5,5,Austin,Bound to Learn,Domestic,20.693894300497746,27,558.7351461134391,1,SKUT2,0
5,18,Austin,Bound to Learn,Domestic,9.924103471149792,46,456.5087596728904,4,"SKUT1,SKUT2,SKUT3,SKUT4",1
5,10,Austin,Bound to Learn,Domestic,16.29052517143115,28,456.1347048000722,2,"SKUT1,SKUT2",2
5,18,Austin,Bound to Learn,Domestic,3.273303233072513,46,150.57194872133562,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
5,4,Austin,Bound to Learn,Domestic,4.839428997280685,45,217.77430487763084,3,"SKUT1,SKUT2,SKUT3",4
6,15,Austin,Bound to Learn,Domestic,0.41623937370606706,22,9.157266221533476,2,"SKUT1,SKUT2",0
6,19,Austin,Bound to Learn,Domestic,6.861959261473145,22,150.96310375240918,2,"SKUT2,SKUT4",1
6,9,Austin,Bound to Learn,Domestic,16.656507926706947,22,366.44317438755286,2,"SKUT2,SKUT4",2
6,16,Austin,Bound to Learn,Domestic,29.116416352392903,19,553.2119106954651,1,SKUT3,3
6,9,Austin,Bound to Learn,Domestic,37.554145199373735,22,826.1911943862222,2,"SKUT2,SKUT4",4
6,16,Austin,Bound to Learn,Domestic,1.9253776786396246,19,36.58217589415287,1,SKUT3,5
6,17,Austin,Bound to Learn,Domestic,29.088209400664322,21,610.8523974139507,1,SKUT2,6
