Month,Day,Supplier,Facility,Num_Trucks,Marginal,Lower,Upper,Scale
1,1,Form & Function,Columbus,100.0,-13623.730793594208,0.0,inf,1.0
1,1,Form & Function,Sacramento,100.0,-13623.730793594208,0.0,inf,1.0
1,1,Form & Function,Austin,100.0,-13623.730793594208,0.0,inf,1.0
1,1,VoltEdge,Columbus,100.0,-422.28925997941207,0.0,inf,1.0
1,1,VoltEdge,Sacramento,100.0,-422.28925997941207,0.0,inf,1.0
1,1,VoltEdge,Austin,100.0,-422.28925997941207,0.0,inf,1.0
1,2,Form & Function,Columbus,100.0,-13493.085632303875,0.0,inf,1.0
1,2,Form & Function,Sacramento,100.0,-13493.085632303875,0.0,inf,1.0
1,2,Form & Function,Austin,100.0,-13493.085632303875,0.0,inf,1.0
1,2,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,2,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
1,2,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
1,3,Form & Function,Columbus,100.0,-13445.550421036285,0.0,inf,1.0
1,3,Form & Function,Sacramento,100.0,-13445.550421036285,0.0,inf,1.0
1,3,Form & Function,Austin,100.0,-13445.550421036285,0.0,inf,1.0
1,3,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,4,Form & Function,Columbus,100.0,-13398.015209768666,0.0,inf,1.0
1,4,Form & Function,Sacramento,100.0,-13398.015209768666,0.0,inf,1.0
1,4,Form & Function,Austin,100.0,-13398.015209768666,0.0,inf,1.0
1,4,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,4,VoltEdge,Austin,9.0,100.0,0.0,inf,1.0
1,5,Form & Function,Columbus,100.0,-13350.479998501076,0.0,inf,1.0
1,5,Form & Function,Sacramento,100.0,-13350.479998501076,0.0,inf,1.0
1,5,Form & Function,Austin,100.0,-13350.479998501076,0.0,inf,1.0
1,5,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,5,VoltEdge,Sacramento,28.0,100.0,0.0,inf,1.0
1,6,Form & Function,Columbus,100.0,-13302.944787233428,0.0,inf,1.0
1,6,Form & Function,Sacramento,100.0,-13302.944787233428,0.0,inf,1.0
1,6,Form & Function,Austin,100.0,-13302.944787233428,0.0,inf,1.0
1,6,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,6,VoltEdge,Sacramento,35.0,100.0,0.0,inf,1.0
1,6,VoltEdge,Austin,35.0,100.0,0.0,inf,1.0
1,7,Form & Function,Columbus,100.0,-13263.98374827244,0.0,inf,1.0
1,7,Form & Function,Sacramento,100.0,-13263.98374827244,0.0,inf,1.0
1,7,Form & Function,Austin,100.0,-13263.98374827244,0.0,inf,1.0
1,7,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,7,VoltEdge,Sacramento,70.0,100.0,0.0,inf,1.0
1,8,Form & Function,Columbus,100.0,-13225.022709311364,0.0,inf,1.0
1,8,Form & Function,Sacramento,100.0,-13225.022709311364,0.0,inf,1.0
1,8,Form & Function,Austin,100.0,-13225.022709311364,0.0,inf,1.0
1,9,Form & Function,Columbus,100.0,-13186.061670350377,0.0,inf,1.0
1,9,Form & Function,Sacramento,100.0,-13186.061670350377,0.0,inf,1.0
1,9,Form & Function,Austin,100.0,-13186.061670350377,0.0,inf,1.0
1,9,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,9,VoltEdge,Austin,68.0,100.0,0.0,inf,1.0
1,10,Form & Function,Columbus,100.0,-13147.100631389301,0.0,inf,1.0
1,10,Form & Function,Sacramento,100.0,-13147.100631389301,0.0,inf,1.0
1,10,Form & Function,Austin,100.0,-13147.100631389301,0.0,inf,1.0
1,10,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,11,Form & Function,Columbus,100.0,-13110.265706423408,0.0,inf,1.0
1,11,Form & Function,Sacramento,100.0,-13110.265706423408,0.0,inf,1.0
1,11,Form & Function,Austin,100.0,-13110.265706423408,0.0,inf,1.0
1,11,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,11,VoltEdge,Sacramento,71.0,100.0,0.0,inf,1.0
1,12,Form & Function,Columbus,100.0,-13073.430781457515,0.0,inf,1.0
1,12,Form & Function,Sacramento,100.0,-13073.430781457515,0.0,inf,1.0
1,12,Form & Function,Austin,100.0,-13073.430781457515,0.0,inf,1.0
1,12,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,13,Form & Function,Columbus,100.0,-13036.595856491622,0.0,inf,1.0
1,13,Form & Function,Sacramento,100.0,-13036.595856491622,0.0,inf,1.0
1,13,Form & Function,Austin,100.0,-13036.595856491622,0.0,inf,1.0
1,13,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,13,VoltEdge,Sacramento,76.0,100.0,0.0,inf,1.0
1,14,Form & Function,Columbus,100.0,-12999.760931525729,0.0,inf,1.0
1,14,Form & Function,Sacramento,100.0,-12999.760931525729,0.0,inf,1.0
1,14,Form & Function,Austin,100.0,-12999.760931525729,0.0,inf,1.0
1,14,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,14,VoltEdge,Sacramento,13.0,100.0,0.0,inf,1.0
1,15,Form & Function,Columbus,100.0,-12962.926006559806,0.0,inf,1.0
1,15,Form & Function,Sacramento,100.0,-12962.926006559806,0.0,inf,1.0
1,15,Form & Function,Austin,100.0,-12962.926006559836,0.0,inf,1.0
1,15,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,15,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
1,16,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
1,16,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
1,16,Form & Function,Austin,100.0,-12926.091081593913,0.0,inf,1.0
1,16,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,17,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
1,17,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
1,17,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
1,17,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,17,VoltEdge,Sacramento,36.0,100.0,0.0,inf,1.0
1,18,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
1,18,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
1,18,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
1,18,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,18,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
1,19,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
1,19,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
1,19,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
1,19,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
1,20,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
1,20,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
1,20,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
1,20,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,20,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
1,21,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
1,21,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
1,21,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
1,21,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
1,21,VoltEdge,Sacramento,5.0,100.0,0.0,inf,1.0
2,1,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
2,1,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
2,1,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
2,1,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,1,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
2,2,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,2,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,2,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
2,2,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
2,3,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
2,3,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,3,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,3,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,4,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,4,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
2,4,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,4,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,4,VoltEdge,Sacramento,37.0,100.0,0.0,inf,1.0
2,4,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
2,5,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
2,5,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,5,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,5,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,6,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,6,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,6,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
2,7,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,7,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,7,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,7,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,8,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,8,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
2,8,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,8,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,9,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,9,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
2,9,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,9,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,10,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,10,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,10,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,11,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,11,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,11,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,11,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,12,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,12,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,12,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,12,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,12,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
2,13,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,13,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,13,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,13,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,13,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
2,13,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
2,14,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,14,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,14,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
2,14,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,15,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,15,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,15,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,15,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,15,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
2,16,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,16,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,16,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,16,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,17,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,17,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,17,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,17,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,17,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
2,18,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,18,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,18,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,19,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,19,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,19,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,19,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
2,20,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,20,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,20,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,20,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
2,20,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
2,21,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
2,21,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
2,21,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
2,21,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,1,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
3,1,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,1,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,1,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,1,VoltEdge,Sacramento,92.0,100.0,0.0,inf,1.0
3,1,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
3,2,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,2,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,2,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,2,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
3,3,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,3,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,3,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,3,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,4,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,4,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,4,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,4,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,5,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,5,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,5,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,5,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,6,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,6,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,6,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,7,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,7,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,7,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,7,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,7,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
3,8,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,8,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,8,Form & Function,Austin,100.0,-12926.091081593971,0.0,inf,1.0
3,9,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,9,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,9,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,9,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,9,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
3,9,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
3,10,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,10,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,10,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,10,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,11,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,11,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,11,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,11,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,12,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,12,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,12,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,12,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,12,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
3,12,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
3,13,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,13,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,13,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,13,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,13,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
3,14,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,14,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,14,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,15,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,15,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,15,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,15,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,15,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
3,15,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
3,16,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,16,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,16,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,16,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,17,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,17,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,17,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,17,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
3,17,VoltEdge,Austin,69.0,100.0,0.0,inf,1.0
3,18,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,18,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,18,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,18,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,18,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
3,19,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,19,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,19,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,20,Form & Function,Columbus,100.0,-12926.091081593971,0.0,inf,1.0
3,20,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,20,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,20,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
3,20,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
3,21,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
3,21,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
3,21,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
3,21,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
4,1,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,1,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,1,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,1,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,2,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,2,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,2,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,2,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,3,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,3,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,3,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,3,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
4,4,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,4,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,4,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,4,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,4,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
4,5,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,5,Form & Function,Sacramento,100.0,-12926.091081593971,0.0,inf,1.0
4,5,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,5,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
4,6,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,6,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,6,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,6,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,7,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,7,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,7,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,8,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,8,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,8,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,8,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,8,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
4,9,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,9,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,9,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,9,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,9,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
4,10,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,10,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,10,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,11,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,11,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,11,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,11,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,11,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
4,12,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,12,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,12,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,13,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,13,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,13,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,13,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,14,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,14,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,14,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,14,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,15,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,15,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,15,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,15,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,15,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
4,16,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,16,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,16,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,16,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,17,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,17,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,17,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,18,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,18,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,18,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,18,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,18,VoltEdge,Sacramento,100.0,100.0,0.0,inf,1.0
4,18,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
4,19,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,19,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,19,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,19,VoltEdge,Columbus,100.0,100.0,0.0,inf,1.0
4,20,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,20,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
4,20,Form & Function,Austin,100.0,-12926.091081593942,0.0,inf,1.0
4,20,VoltEdge,Austin,100.0,100.0,0.0,inf,1.0
4,21,Form & Function,Columbus,100.0,-12926.091081593942,0.0,inf,1.0
4,21,Form & Function,Sacramento,100.0,-12926.091081593942,0.0,inf,1.0
