SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,225,2234.3386081548633,31.61948840129053
SKUA1,Columbus,188,1986.2120742675936,25.55176728556328
SKUA1,Sacramento,247,2436.5729906538445,35.30477492211537
SKUA2,Austin,229,2173.277902897328,31.110649190811067
SKUA2,Columbus,170,1708.8434884782826,23.24036240398569
SKUA2,Sacramento,262,2593.383698562375,36.61153082135312
SKUA3,Austin,225,2528.7565495933127,34.07297124661094
SKUA3,Columbus,179,1760.943467475342,23.67452889562785
SKUA3,Sacramento,271,2623.8228737812306,36.86519061484359
SKUC1,Austin,281,3004.962744961567,40.041356208013056
SKUC1,Columbus,154,1476.2141143592453,22.301784286327045
SKUC1,Sacramento,350,3481.398954234708,48.011657951955904
SKUC2,Austin,302,2880.044833954218,39.00037361628515
SKUC2,Columbus,189,1980.5364344139637,26.50447028678303
SKUC2,Sacramento,349,3434.536953579118,47.621141279825984
SKUD1,Austin,214,2127.1272622090146,29.726060518408456
SKUD1,Columbus,208,1996.1031034789257,27.634192528991047
SKUD1,Sacramento,233,2255.5943560295523,32.7966196335796
SKUD2,Austin,197,2150.4970683824895,29.920808903187414
SKUD2,Columbus,212,2177.2515984946976,29.143763320789148
SKUD2,Sacramento,267,2531.863509215403,35.09886257679502
SKUD3,Austin,213,2121.9580119191774,29.68298343265981
SKUD3,Columbus,197,1697.2269721024322,25.143558100853603
SKUD3,Sacramento,243,2504.3624738429744,34.869687282024785
SKUE1,Austin,894,9131.860937355183,125.0988411446265
SKUE1,Columbus,897,9069.005760939097,126.57504800782581
SKUE1,Sacramento,849,8454.781176626571,115.45650980522143
SKUE2,Austin,879,9070.661147270122,124.58884289391769
SKUE2,Columbus,921,9006.650995737307,126.05542496447757
SKUE2,Sacramento,770,7646.913417465027,108.72427847887522
SKUE3,Austin,886,8741.507648646893,121.84589707205744
SKUE3,Columbus,937,9394.820983465124,129.29017486220937
SKUE3,Sacramento,810,8365.934809277716,114.71612341064764
SKUT1,Austin,229,2353.397259889503,30.611643832412526
SKUT1,Columbus,198,1946.606884091104,28.22172403409253
SKUT1,Sacramento,102,1058.7082308588351,15.822568590490294
SKUT2,Austin,199,1985.6141714502767,27.54678476208564
SKUT2,Columbus,233,2415.4453079486384,32.128710899571985
SKUT2,Sacramento,132,1210.0655450574739,17.083879542145617
SKUT3,Austin,201,1918.2194544342585,26.98516212028549
SKUT3,Columbus,219,2216.607656969307,30.471730474744223
SKUT3,Sacramento,127,1232.8649847682714,17.273874873068927
SKUT4,Austin,192,2006.8183290033098,27.723486075027584
SKUT4,Columbus,163,1569.2212057525182,25.076843381270983
SKUT4,Sacramento,105,1059.6853895435802,15.830711579529835
SKUW1,Austin,844,8258.67508214768,114.82229235123067
SKUW1,Columbus,869,8511.100781795752,118.92583984829794
SKUW1,Sacramento,804,7963.466170175406,108.36221808479506
SKUW2,Austin,861,8690.786865625994,118.42322388021663
SKUW2,Columbus,912,8848.506122288485,121.73755101907071
SKUW2,Sacramento,784,7949.796908206913,108.24830756839093
SKUW3,Austin,834,8173.430438583149,114.11192032152624
SKUW3,Columbus,862,8877.070867056653,121.97559055880544
SKUW3,Sacramento,718,7565.993880434841,105.04994900362367
