SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,264,2468.3386360423774,33.569488633686476
SKUA1,Columbus,153,1365.8471491004507,20.38205957583709
SKUA1,Sacramento,293,2899.3222532871796,39.16101877739316
SKUA2,Austin,260,2622.260459185447,34.85217049321206
SKUA2,Columbus,176,1758.4232951815602,23.653527459846334
SKUA2,Sacramento,247,2910.346545249993,39.252887877083275
SKUA3,Austin,210,2119.9773319958313,30.666477766631928
SKUA3,Columbus,178,1742.7688100364167,23.52307341697014
SKUA3,Sacramento,259,2587.227034130646,36.56022528442205
SKUC1,Austin,265,2500.834173585116,35.84028477987597
SKUC1,Columbus,177,1955.2230652856535,26.29352554404711
SKUC1,Sacramento,350,3395.0245822999304,47.29187151916609
SKUC2,Austin,294,2752.0201460554945,37.93350121712912
SKUC2,Columbus,179,2109.5360800955,27.579467334129166
SKUC2,Sacramento,368,3477.0738795728766,47.975615663107305
SKUD1,Austin,214,2389.7221176030316,31.914350980025265
SKUD1,Columbus,203,2199.1578611039563,29.326315509199635
SKUD1,Sacramento,251,2231.509554677548,32.595912955646234
SKUD2,Austin,246,2347.997485824978,31.56664571520815
SKUD2,Columbus,179,1802.4529448058083,26.02044120671507
SKUD2,Sacramento,244,2596.94511541653,35.64120929513775
SKUD3,Austin,201,1958.0702132698846,28.31725177724904
SKUD3,Columbus,191,1739.6799871740216,25.49733322645018
SKUD3,Sacramento,249,2554.320647700207,35.286005397501725
SKUE1,Austin,888,8800.884517878572,122.34070431565478
SKUE1,Columbus,893,8541.798921719559,122.18165768099632
SKUE1,Sacramento,805,8267.920537252225,113.8993378104352
SKUE2,Austin,865,8614.564865369752,120.78804054474793
SKUE2,Columbus,929,9437.579852017578,129.64649876681315
SKUE2,Sacramento,788,7296.452323233187,105.80376936027656
SKUE3,Austin,921,9538.849362715273,128.49041135596062
SKUE3,Columbus,919,9337.99114527956,128.81659287732967
SKUE3,Sacramento,761,7792.3231100745115,109.93602591728761
SKUT1,Austin,201,2200.5970428148526,29.33830869012377
SKUT1,Columbus,208,2108.460093974238,29.57050078311865
SKUT1,Sacramento,137,1392.1755460502238,18.601462883751864
SKUT2,Austin,186,1767.0156644384037,25.725130536986697
SKUT2,Columbus,206,1981.9332366119327,28.51611030509944
SKUT2,Sacramento,138,1438.7885237183748,18.98990436431979
SKUT3,Austin,197,1845.5347013140374,26.379455844283648
SKUT3,Columbus,231,2241.2075704616927,30.67672975384744
SKUT3,Sacramento,121,1231.2883124067469,17.26073593672289
SKUT4,Austin,188,1637.6674903476205,24.647229086230173
SKUT4,Columbus,220,2069.636572315371,29.246971435961424
SKUT4,Sacramento,123,1569.3019082776082,20.0775159023134
SKUW1,Austin,815,8566.485503068,117.38737919223333
SKUW1,Columbus,858,8428.348750714764,118.2362395892897
SKUW1,Sacramento,708,7409.564234994404,103.74636862495338
SKUW2,Austin,836,8337.008679648889,115.4750723304074
SKUW2,Columbus,813,8250.583240210399,116.75486033508666
SKUW2,Sacramento,756,7454.514436916825,104.12095364097354
SKUW3,Austin,848,8552.044050736558,117.26703375613799
SKUW3,Columbus,864,8085.568545680618,115.37973788067183
SKUW3,Sacramento,722,6962.869008044919,100.02390840037432
