SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,237,2278.0364061515957,31.983636717929965
SKUA1,Columbus,150,1691.2312284910472,23.093593570758728
SKUA1,Sacramento,284,3020.5720848341675,40.17143404028472
SKUA2,Austin,241,2552.37050251873,34.26975418765608
SKUA2,Columbus,158,1450.9592934863929,21.091327445719937
SKUA2,Sacramento,275,2629.374008001494,36.911450066679116
SKUA3,Austin,232,1988.677558699405,29.57231298916171
SKUA3,Columbus,162,1560.0621692687216,22.000518077239345
SKUA3,Sacramento,278,2741.315322355934,37.844294352966116
SKUC1,Austin,263,2868.939150348663,38.90782625290553
SKUC1,Columbus,174,1883.404803181727,25.69504002651439
SKUC1,Sacramento,356,3921.663548030185,51.6805295669182
SKUC2,Austin,271,2811.84600295619,38.43205002463492
SKUC2,Columbus,178,1791.1173743630832,24.925978119692363
SKUC2,Sacramento,337,3475.6168377085924,47.963473647571604
SKUD1,Austin,222,2486.667723185546,32.72223102654622
SKUD1,Columbus,170,1668.9391045084876,24.907825870904063
SKUD1,Sacramento,243,2497.0843476015757,34.80903623001313
SKUD2,Austin,211,1919.8102491041952,27.99841874253496
SKUD2,Columbus,219,2137.019268663658,28.808493905530483
SKUD2,Sacramento,241,2553.118131809823,35.27598443174852
SKUD3,Austin,197,1886.048624168475,27.717071868070622
SKUD3,Columbus,215,2052.1942220824303,28.101618517353586
SKUD3,Sacramento,262,2520.6048054094717,35.00504004507893
SKUE1,Austin,881,8680.458361639523,121.33715301366269
SKUE1,Columbus,865,8764.81499951513,124.04012499595942
SKUE1,Sacramento,799,8166.72824593824,113.056068716152
SKUE2,Austin,874,8344.001931703067,118.53334943085888
SKUE2,Columbus,963,9249.9452694472,128.08287724539335
SKUE2,Sacramento,830,8834.930408095028,118.62442006745856
SKUE3,Austin,845,8735.419742410479,121.79516452008733
SKUE3,Columbus,880,9173.937578911771,127.44947982426476
SKUE3,Sacramento,860,8326.322995322183,114.3860249610182
SKUT1,Austin,184,1555.0403451243428,23.958669542702857
SKUT1,Columbus,195,2129.2565427227564,29.743804522689636
SKUT1,Sacramento,133,1235.187039993199,17.29322533327666
SKUT2,Austin,186,1904.104252300284,26.8675354358357
SKUT2,Columbus,211,2141.3465428896857,29.844554524080714
SKUT2,Sacramento,128,1133.339766826045,16.44449805688371
SKUT3,Austin,239,2147.3241683686297,28.89436806973858
SKUT3,Columbus,222,2245.2302925588056,30.710252437990047
SKUT3,Sacramento,122,1315.771204680158,17.964760039001316
SKUT4,Austin,225,2492.4902397049764,31.77075199754147
SKUT4,Columbus,218,2247.4856739932134,30.729047283276778
SKUT4,Sacramento,116,978.8028870106608,15.15669072508884
SKUW1,Austin,907,8766.454804073801,119.05379003394835
SKUW1,Columbus,839,8936.649892170622,122.4720824347552
SKUW1,Sacramento,762,7426.138520129433,103.88448766774528
SKUW2,Austin,833,8171.859489545048,114.09882907954207
SKUW2,Columbus,893,9274.417356703038,125.28681130585865
SKUW2,Sacramento,747,7712.646469233912,106.27205391028261
SKUW3,Austin,814,8093.666125890012,113.44721771575011
SKUW3,Columbus,875,8396.588687245108,117.97157239370922
SKUW3,Sacramento,720,7111.644304417305,101.26370253681087
