SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,225,2404.6738942878346,33.038949119065286
SKUA1,Columbus,178,1925.1391809228535,25.042826507690446
SKUA1,Sacramento,294,2753.5354295293664,37.946128579411386
SKUA2,Austin,238,2470.386666392549,33.586555553271246
SKUA2,Columbus,157,1523.8472340610972,21.69872695050914
SKUA2,Sacramento,268,2482.760882467427,35.689674020561895
SKUA3,Austin,252,2341.0420736055316,32.508683946712765
SKUA3,Columbus,158,1648.5869258461896,22.73822438205158
SKUA3,Sacramento,277,2650.5690653327565,37.08807554443964
SKUC1,Austin,295,3204.173020435456,41.70144183696213
SKUC1,Columbus,188,1836.2240401295949,25.30186700107996
SKUC1,Sacramento,344,3726.978111675827,50.058150930631896
SKUC2,Austin,278,3000.0820784580096,40.000683987150076
SKUC2,Columbus,175,1829.4009788843414,25.24500815736951
SKUC2,Sacramento,347,3447.8871716950384,47.73239309745865
SKUD1,Austin,238,2067.5972925241263,29.229977437701052
SKUD1,Columbus,218,2105.2010321969406,28.543341934974503
SKUD1,Sacramento,236,2559.619202059843,35.330160017165355
SKUD2,Austin,207,2198.8867791284806,30.324056492737338
SKUD2,Columbus,166,1779.6632589054645,25.83052715754554
SKUD2,Sacramento,252,2361.512913409581,33.679274278413175
SKUD3,Austin,231,2285.884369613967,31.049036413449723
SKUD3,Columbus,203,2198.4499713262594,29.32041642771883
SKUD3,Sacramento,270,2695.482378260931,36.46235315217442
SKUE1,Austin,884,8747.600846563646,121.89667372136371
SKUE1,Columbus,890,8854.238144527964,124.78531787106637
SKUE1,Sacramento,801,8188.946593658842,113.24122161382368
SKUE2,Austin,905,9056.506513395887,124.47088761163239
SKUE2,Columbus,878,8718.405438726384,123.6533786560532
SKUE2,Sacramento,796,8090.258858968061,112.41882382473383
SKUE3,Austin,873,8903.904772926002,123.19920644105001
SKUE3,Columbus,978,8876.647245061622,124.97206037551352
SKUE3,Sacramento,817,7667.722657703602,108.89768881419668
SKUT1,Austin,189,1887.441714534787,26.728680954456557
SKUT1,Columbus,218,2395.5725546626522,31.96310462218877
SKUT1,Sacramento,139,1337.4522537127457,18.14543544760621
SKUT2,Austin,188,1695.110091703845,25.12591743086538
SKUT2,Columbus,210,1797.0551096542795,26.975459247118994
SKUT2,Sacramento,138,1324.0712763439064,18.033927302865887
SKUT3,Austin,188,2024.4603892883686,27.870503244069734
SKUT3,Columbus,240,2487.4047541861382,32.72837295155115
SKUT3,Sacramento,159,1637.8543421707463,20.64878618475622
SKUT4,Austin,195,2025.7252698362975,27.881043915302477
SKUT4,Columbus,214,2306.5658595105447,31.221382162587872
SKUT4,Sacramento,114,1131.0926666783223,16.425772222319353
SKUW1,Austin,853,8556.535316347477,117.30446096956231
SKUW1,Columbus,888,8698.105237361584,120.48421031134653
SKUW1,Sacramento,735,7042.03529443796,100.68362745364966
SKUW2,Austin,843,8377.512692605347,115.81260577171123
SKUW2,Columbus,869,8261.146010265169,116.84288341887641
SKUW2,Sacramento,763,7609.87260064173,105.41560500534776
SKUW3,Austin,824,8105.372807018274,113.54477339181896
SKUW3,Columbus,882,8939.498456008936,122.49582046674115
SKUW3,Sacramento,721,7206.10381493133,102.05086512442774
