SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,238,2701.629515861728,35.51357929884773
SKUA1,Columbus,174,1867.243458090957,24.560362150757975
SKUA1,Sacramento,256,2731.4440982683377,37.76203415223615
SKUA2,Austin,224,2102.3704894978837,30.51975407914903
SKUA2,Columbus,152,1387.6091019215717,20.563409182679763
SKUA2,Sacramento,244,2263.269528879264,33.8605794073272
SKUA3,Austin,218,2015.1230317118318,29.79269193093193
SKUA3,Columbus,170,1611.4152741614491,22.428460618012075
SKUA3,Sacramento,271,2746.0970971857123,37.8841424765476
SKUC1,Austin,256,2643.974651677666,37.033122097313885
SKUC1,Columbus,158,1412.043050429158,21.767025420242984
SKUC1,Sacramento,349,3496.381097682007,48.136509147350054
SKUC2,Austin,260,2332.5804378102953,34.43817031508579
SKUC2,Columbus,167,1629.839332989631,23.581994441580257
SKUC2,Sacramento,361,3849.544094036741,51.07953411697284
SKUD1,Austin,228,2278.475567559898,30.987296396332486
SKUD1,Columbus,189,1917.9461218081265,26.982884348401054
SKUD1,Sacramento,264,2689.6955942767877,36.41412995230657
SKUD2,Austin,224,2188.217860310501,30.23514883592084
SKUD2,Columbus,197,2174.0364267704526,29.116970223087105
SKUD2,Sacramento,231,2498.571892109217,34.82143243424348
SKUD3,Austin,212,2116.915389642752,29.640961580356265
SKUD3,Columbus,201,1914.6108101146708,26.955090084288926
SKUD3,Sacramento,244,2471.3805224150597,34.59483768679217
SKUE1,Austin,889,9336.638396255366,126.80531996879472
SKUE1,Columbus,945,9662.189084458081,131.51824237048402
SKUE1,Sacramento,800,8013.89111847982,111.78242598733183
SKUE2,Austin,848,8399.923161206554,118.99935967672128
SKUE2,Columbus,911,9172.247377659189,127.43539481382658
SKUE2,Sacramento,772,7897.861278211219,110.81551065176015
SKUE3,Austin,932,9580.794623693866,128.8399551974489
SKUE3,Columbus,881,9206.423661669272,127.72019718057727
SKUE3,Sacramento,795,8312.287858937394,114.26906549114496
SKUT1,Austin,204,2044.5784102796333,28.038153418996945
SKUT1,Columbus,169,1824.2553100464686,27.20212758372057
SKUT1,Sacramento,113,1162.3222132729113,16.686018443940927
SKUT2,Austin,200,2027.8651218801397,27.89887601566783
SKUT2,Columbus,218,2228.525733509367,30.571047779244726
SKUT2,Sacramento,132,1242.5857159392783,17.35488096616065
SKUT3,Austin,167,1424.986342313123,22.87488618594269
SKUT3,Columbus,203,2033.7644241992298,28.948036868326916
SKUT3,Sacramento,130,1293.7504319524842,17.781253599604035
SKUT4,Austin,209,1996.2755760327834,27.635629800273193
SKUT4,Columbus,215,2236.391856985027,30.636598808208557
SKUT4,Sacramento,114,1165.9900772640028,16.716583977200024
SKUW1,Austin,845,8945.152883915776,120.54294069929814
SKUW1,Columbus,864,8265.514932394033,116.8792911032836
SKUW1,Sacramento,748,7600.598333767055,105.3383194480588
SKUW2,Austin,855,8670.235790337692,118.25196491948077
SKUW2,Columbus,850,8134.382179105402,115.78651815921168
SKUW2,Sacramento,758,7659.449486862657,105.82874572385548
SKUW3,Austin,860,8518.45699355584,116.98714161296533
SKUW3,Columbus,891,8551.671725099655,119.26393104249713
SKUW3,Sacramento,723,7046.756253491022,100.72296877909184
