SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,227,2059.3374858502666,30.16114571541889
SKUA1,Columbus,145,1524.6129073634706,21.705107561362254
SKUA1,Sacramento,253,2389.8321025402342,34.91526752116862
SKUA2,Austin,222,2106.7871284584844,30.556559403820703
SKUA2,Columbus,153,1629.0664358501012,22.575553632084176
SKUA2,Sacramento,246,2422.787560493139,35.189896337442825
SKUA3,Austin,226,2343.0317357751687,32.525264464793075
SKUA3,Columbus,157,1378.4753080086577,20.487294233405482
SKUA3,Sacramento,245,2729.1734519356514,37.743112099463765
SKUC1,Austin,262,2592.2456764160343,36.602047303466954
SKUC1,Columbus,192,1964.5138345431155,26.37094862119263
SKUC1,Sacramento,340,3591.4082989588137,48.928402491323446
SKUC2,Austin,266,2773.439746300862,38.11199788584052
SKUC2,Columbus,201,1896.596132813503,25.804967773445856
SKUC2,Sacramento,338,3128.5730732260954,45.07144227688413
SKUD1,Austin,203,1930.1079239287458,28.08423269940621
SKUD1,Columbus,221,2338.188072999418,30.484900608328484
SKUD1,Sacramento,253,2528.6456101423787,35.072046751186484
SKUD2,Austin,237,2246.4502592087924,30.720418826739937
SKUD2,Columbus,192,1948.4036880512,27.23669740042667
SKUD2,Sacramento,282,2738.058771501004,36.817156429175036
SKUD3,Austin,219,2325.550901526498,31.37959084605415
SKUD3,Columbus,194,2012.695724047745,27.77246436706454
SKUD3,Sacramento,246,2181.514360142628,32.1792863345219
SKUE1,Austin,862,8149.652347812016,116.91376956510014
SKUE1,Columbus,950,9206.589855302856,127.7215821275238
SKUE1,Sacramento,808,7850.276209310095,110.41896841091744
SKUE2,Austin,912,9211.523003515364,125.76269169596137
SKUE2,Columbus,915,8812.0195556515,124.43349629709583
SKUE2,Sacramento,826,8024.673519548469,111.87227932957057
SKUE3,Austin,887,8741.064238041867,121.84220198368222
SKUE3,Columbus,893,9148.577284955241,127.23814404129368
SKUE3,Sacramento,845,8590.790055627347,116.58991713022789
SKUT1,Austin,184,1816.6554112742585,26.138795093952158
SKUT1,Columbus,236,2299.30404377507,31.160867031458917
SKUT1,Sacramento,128,1424.8187680311453,18.873489733592876
SKUT2,Austin,186,1806.11603322742,26.050966943561836
SKUT2,Columbus,255,2620.906563264385,33.840888027203206
SKUT2,Sacramento,125,1019.6512559179574,15.49709379931631
SKUT3,Austin,180,1855.282146167863,26.46068455139886
SKUT3,Columbus,254,2429.4120821151046,32.24510068429254
SKUT3,Sacramento,133,1394.7083193259589,18.622569327716327
SKUT4,Austin,238,2477.168108982755,31.64306757485629
SKUT4,Columbus,187,1644.8257135382617,25.70688094615218
SKUT4,Sacramento,115,1281.3432290284588,17.677860241903822
SKUW1,Austin,876,8777.875723319527,119.14896436099606
SKUW1,Columbus,865,8555.33207154691,119.29443392955758
SKUW1,Sacramento,754,7948.854066231695,108.24045055193078
SKUW2,Austin,825,7611.290253250707,109.42741877708923
SKUW2,Columbus,811,7873.775004006261,113.61479170005217
SKUW2,Sacramento,738,7275.278325601237,102.6273193800103
SKUW3,Austin,849,8469.346041815854,116.57788368179878
SKUW3,Columbus,863,8453.1733272533,118.44311106044417
SKUW3,Sacramento,709,7098.169112117862,101.15140926764886
