SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,244,2307.465866181321,32.228882218177674
SKUA1,Columbus,156,1628.6233968616539,22.57186164051378
SKUA1,Sacramento,260,2652.0419543831786,37.10034961985982
SKUA2,Austin,231,2212.6898999580767,31.439082499650638
SKUA2,Columbus,165,1715.6017288226988,23.296681073522493
SKUA2,Sacramento,261,2366.63925891035,34.72199382425291
SKUA3,Austin,267,3010.4421267039656,38.08701772253305
SKUA3,Columbus,171,1768.455965908671,23.737133049238928
SKUA3,Sacramento,274,2714.405851477161,37.62004876230967
SKUC1,Austin,261,2650.0877705652715,37.08406475471059
SKUC1,Columbus,174,1572.435462400835,23.103628853340293
SKUC1,Sacramento,309,3274.430407907958,46.28692006589965
SKUC2,Austin,256,2715.93479237779,37.63278993648158
SKUC2,Columbus,195,1939.1607216072446,26.15967268006037
SKUC2,Sacramento,350,3729.4720745191835,50.07893395432653
SKUD1,Austin,214,2411.4645660691144,32.09553805057595
SKUD1,Columbus,200,2175.358909989306,29.127990916577552
SKUD1,Sacramento,258,2642.2339516960606,36.01861626413384
SKUD2,Austin,217,2313.8981567171795,31.28248463930983
SKUD2,Columbus,220,2337.7176992812515,30.480980827343764
SKUD2,Sacramento,271,2672.223346902946,36.26852789085788
SKUD3,Austin,222,2335.671731074242,31.46393109228535
SKUD3,Columbus,186,1687.1577047665644,25.05964753972137
SKUD3,Sacramento,260,2516.331418433691,34.96942848694743
SKUE1,Austin,880,9083.255113263001,124.69379261052501
SKUE1,Columbus,928,9143.143415124425,127.19286179270354
SKUE1,Sacramento,816,8007.332928072409,111.72777440060341
SKUE2,Austin,893,9016.388645711693,124.13657204759744
SKUE2,Columbus,890,9181.218862721538,127.51015718934615
SKUE2,Sacramento,771,7672.081730567214,108.93401442139344
SKUE3,Austin,865,8673.377987707838,121.27814989756531
SKUE3,Columbus,992,9759.373795572252,132.3281149631021
SKUE3,Sacramento,807,8320.890779074465,114.34075649228721
SKUT1,Austin,187,1859.15391723359,26.492949310279915
SKUT1,Columbus,213,2360.809685084274,31.67341404236895
SKUT1,Sacramento,154,1669.3142087828223,20.910951739856852
SKUT2,Austin,184,1728.4073472181492,25.403394560151245
SKUT2,Columbus,220,2207.054287701249,30.392119064177074
SKUT2,Sacramento,109,1015.1481950079292,15.459568291732744
SKUT3,Austin,196,2091.9252107019565,28.432710089182972
SKUT3,Columbus,207,2102.6965915427863,29.522471596189884
SKUT3,Sacramento,100,936.8005819663045,14.80667151638587
SKUT4,Austin,199,1960.2378143365702,27.33531511947142
SKUT4,Columbus,239,2162.3136511036128,30.01928042586344
SKUT4,Sacramento,133,1207.0644154935,17.0588701291125
SKUW1,Austin,806,8097.191124094945,113.4765927007912
SKUW1,Columbus,870,9125.339892338448,124.04449910282041
SKUW1,Sacramento,795,8011.198434895782,108.75998695746486
SKUW2,Austin,795,7790.600411032841,110.92167009194034
SKUW2,Columbus,855,8620.783394057069,119.83986161714225
SKUW2,Sacramento,753,7296.055765802928,102.8004647150244
SKUW3,Austin,831,8110.2608533467865,113.58550711122322
SKUW3,Columbus,847,7979.318354778916,114.49431962315764
SKUW3,Sacramento,740,7751.844789485641,106.598706579047
