SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,242,2487.484211014399,33.729035091786656
SKUA1,Columbus,147,1695.4923051652554,23.129102543043796
SKUA1,Sacramento,240,2582.5729482747934,36.52144123562327
SKUA2,Austin,217,2351.104978987644,32.5925414915637
SKUA2,Columbus,157,1629.7240630342421,22.581033858618685
SKUA2,Sacramento,256,2576.5024446186635,36.47085370515553
SKUA3,Austin,228,2281.0080398312843,32.00840033192737
SKUA3,Columbus,165,1718.1698326688838,23.318081938907365
SKUA3,Sacramento,295,3199.0366849807965,41.65863904150664
SKUC1,Austin,260,2518.053596168098,35.98377996806748
SKUC1,Columbus,168,1759.305726085469,24.66088105071224
SKUC1,Sacramento,333,3149.5571473084337,45.24630956090361
SKUC2,Austin,292,2962.571969493238,39.68809974577699
SKUC2,Columbus,189,1808.2516614661108,25.068763845550922
SKUC2,Sacramento,365,3272.459031259764,46.2704919271647
SKUD1,Austin,233,2026.1297526713151,28.884414605594294
SKUD1,Columbus,196,1997.501943139095,27.64584952615912
SKUD1,Sacramento,270,2594.8491514425114,35.6237429286876
SKUD2,Austin,221,2460.0580010027984,32.500483341689986
SKUD2,Columbus,181,2002.5186544360797,27.687655453633997
SKUD2,Sacramento,266,2712.686835149479,36.60572362624566
SKUD3,Austin,210,2193.984793903516,30.283206615862635
SKUD3,Columbus,218,2286.8244083855448,30.05687006987954
SKUD3,Sacramento,242,2856.416005587298,37.803466713227486
SKUE1,Austin,869,9070.906712083535,124.5908892673628
SKUE1,Columbus,928,9487.003349219916,130.0583612434993
SKUE1,Sacramento,810,7836.474577284212,110.30395481070175
SKUE2,Austin,887,8948.945543639167,123.57454619699305
SKUE2,Columbus,953,9087.430286002515,126.72858571668762
SKUE2,Sacramento,803,7718.04601026062,109.31705008550517
SKUE3,Austin,949,9505.649769692161,128.213748080768
SKUE3,Columbus,873,8596.908172918384,122.64090144098653
SKUE3,Sacramento,828,8571.57862709148,116.42982189242899
SKUT1,Austin,197,2159.4270818138716,28.995225681782262
SKUT1,Columbus,208,2143.4710169927725,29.86225847493977
SKUT1,Sacramento,91,931.013547732839,14.758446231106992
SKUT2,Austin,200,2001.782383649789,27.681519863748242
SKUT2,Columbus,222,2303.749426160356,31.197911884669633
SKUT2,Sacramento,118,1145.9139703294434,16.549283086078695
SKUT3,Austin,164,1756.7015828746464,25.63917985728872
SKUT3,Columbus,207,2190.365528257865,30.253046068815543
SKUT3,Sacramento,123,1062.2720118212007,15.852266765176672
SKUT4,Austin,208,2232.7303521012564,29.60608626751047
SKUT4,Columbus,234,2272.2672846517344,30.93556070543112
SKUT4,Sacramento,138,1299.6556876697666,17.830464063914725
SKUW1,Austin,880,8544.724083088313,117.20603402573595
SKUW1,Columbus,858,8373.602506562049,117.78002088801708
SKUW1,Sacramento,773,8046.42652308514,109.05355435904283
SKUW2,Austin,814,8396.851399072722,115.97376165893935
SKUW2,Columbus,864,8723.090279972761,120.69241899977301
SKUW2,Sacramento,738,7365.513554649259,103.37927962207715
SKUW3,Austin,858,8688.995191804675,118.40829326503896
SKUW3,Columbus,898,8545.39392008913,119.21161600074274
SKUW3,Sacramento,716,7594.510159205728,105.28758466004774
