SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,221,2017.0221668609124,29.808518057174272
SKUA1,Columbus,156,1400.293396312718,20.669111635939316
SKUA1,Sacramento,279,2502.784722353719,35.85653935294766
SKUA2,Austin,251,2315.6521193787366,32.297100994822806
SKUA2,Columbus,174,1660.490425293889,22.83742021078241
SKUA2,Sacramento,287,2873.3540539743553,38.94461711645296
SKUA3,Austin,219,2165.917941171694,31.049316176430782
SKUA3,Columbus,172,1877.2697020115897,24.643914183429914
SKUA3,Sacramento,261,2886.4064384512694,39.05338698709391
SKUC1,Austin,278,2493.657683405369,35.78048069504474
SKUC1,Columbus,191,1825.2802883185836,25.21066906932153
SKUC1,Sacramento,332,3467.3984656830276,47.89498721402523
SKUC2,Austin,277,2480.192372500232,35.668269770835266
SKUC2,Columbus,180,1479.722687981966,22.331022399849715
SKUC2,Sacramento,355,3378.752255483832,47.1562687956986
SKUD1,Austin,222,1975.0346304511088,28.458621920425905
SKUD1,Columbus,186,2012.7466005033912,27.77288833752826
SKUD1,Sacramento,253,2760.724706613476,37.00603922177897
SKUD2,Austin,225,2351.0186902574214,31.591822418811844
SKUD2,Columbus,201,2030.802931284211,27.92335776070176
SKUD2,Sacramento,242,2129.0588643179794,31.742157202649828
SKUD3,Austin,206,2116.8328446661058,29.640273705550882
SKUD3,Columbus,202,2105.8824645919617,28.549020538266348
SKUD3,Sacramento,219,1912.1817385695945,29.93484782141329
SKUE1,Austin,917,9300.040803831727,126.50034003193106
SKUE1,Columbus,881,8527.654146519651,122.06378455433043
SKUE1,Sacramento,786,8000.398833361523,111.66999027801269
SKUE2,Austin,913,9050.670536899255,124.42225447416045
SKUE2,Columbus,890,9518.69188424774,130.32243236873117
SKUE2,Sacramento,809,8090.242994056233,112.41869161713528
SKUE3,Austin,864,8613.00961998814,120.77508016656783
SKUE3,Columbus,922,8984.100613913255,125.86750511594379
SKUE3,Sacramento,845,8047.068348328989,112.05890290274156
SKUT1,Austin,181,2030.2862772826618,27.919052310688848
SKUT1,Columbus,226,2358.863355286355,31.65719462738629
SKUT1,Sacramento,119,1199.354078489524,16.994617320746034
SKUT2,Austin,205,1972.653884126941,27.438782367724507
SKUT2,Columbus,215,2063.41530209252,29.195127517437665
SKUT2,Sacramento,130,1402.353255984264,18.6862771332022
SKUT3,Austin,169,1612.676097704946,24.43896748087455
SKUT3,Columbus,229,2051.6926270176764,29.097438558480636
SKUT3,Sacramento,117,1157.435561858059,16.64529634881716
SKUT4,Austin,194,2140.0943127806204,28.834119273171837
SKUT4,Columbus,261,2582.876662251077,33.52397218542564
SKUT4,Sacramento,117,1196.5946021966288,16.971621684971907
SKUW1,Austin,889,8286.827258269997,115.05689381891665
SKUW1,Columbus,881,7969.5267523648035,114.41272293637336
SKUW1,Sacramento,781,8071.407090928065,109.26172575773388
SKUW2,Austin,859,9282.206213750105,123.35171844791755
SKUW2,Columbus,865,8276.885873924617,116.9740489493718
SKUW2,Sacramento,737,7378.1202817108,103.48433568092334
SKUW3,Austin,841,8251.894559298045,114.76578799415037
SKUW3,Columbus,868,8823.994705872019,121.53328921560016
SKUW3,Sacramento,731,7500.326595389713,104.5027216282476
