SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,260,2654.5588039027703,35.12132336585641
SKUA1,Columbus,156,1805.94823595434,24.049568632952834
SKUA1,Sacramento,264,2902.0879187644628,39.18406598970386
SKUA2,Austin,253,2657.0268006573997,35.14189000547833
SKUA2,Columbus,180,1621.094302209545,22.50911918507954
SKUA2,Sacramento,268,2545.4515794230456,36.21209649519205
SKUA3,Austin,247,2307.9736007821516,32.233113339851265
SKUA3,Columbus,174,1632.388722684141,22.603239355701174
SKUA3,Sacramento,274,2810.5832736520033,38.42152728043336
SKUC1,Austin,293,2854.0967143861435,38.784139286551195
SKUC1,Columbus,200,2078.860527479504,27.323837728995866
SKUC1,Sacramento,351,3657.122244781079,49.47601870650899
SKUC2,Austin,279,2833.145752531806,38.60954793776505
SKUC2,Columbus,202,2033.5816095810849,26.94651341317571
SKUC2,Sacramento,362,3605.0698255350817,49.042248546125684
SKUD1,Austin,220,2224.8570007174885,30.540475005979072
SKUD1,Columbus,207,2039.2007126210626,27.993339271842192
SKUD1,Sacramento,263,2427.8415936496335,34.23201328041362
SKUD2,Austin,213,2047.2588423984814,29.06049035332068
SKUD2,Columbus,168,1783.021412790556,25.858511773254634
SKUD2,Sacramento,267,2766.7406018131783,37.05617168177649
SKUD3,Austin,242,2577.0584601435394,33.47548716786283
SKUD3,Columbus,198,1935.9990567326643,27.133325472772203
SKUD3,Sacramento,242,2482.996851183752,34.69164042653127
SKUE1,Austin,855,8225.337670201252,117.54448058501043
SKUE1,Columbus,953,10067.534463569367,134.89612052974473
SKUE1,Sacramento,777,8154.483229080991,112.95402690900825
SKUE2,Austin,849,9355.711283755247,126.96426069796038
SKUE2,Columbus,898,8960.661217467083,125.67217681222569
SKUE2,Sacramento,766,7676.657332745203,108.97214443954336
SKUE3,Austin,846,8499.383452646547,119.82819543872122
SKUE3,Columbus,968,9843.444863937624,133.0287071994802
SKUE3,Sacramento,876,9005.591318280538,120.04659431900448
SKUT1,Austin,214,2048.4998719304112,28.07083226608676
SKUT1,Columbus,215,2097.064618164622,29.475538484705183
SKUT1,Sacramento,117,1016.7187156656597,15.472655963880497
SKUT2,Austin,196,1928.79782046164,27.073315170513663
SKUT2,Columbus,208,1951.6431468085962,28.263692890071635
SKUT2,Sacramento,151,1506.668284822254,19.55556904018545
SKUT3,Austin,204,1967.2612505617149,27.393843754680958
SKUT3,Columbus,203,1757.9455590725518,26.6495463256046
SKUT3,Sacramento,135,1284.9879341030316,17.70823278419193
SKUT4,Austin,192,2079.7668146216934,28.331390121847445
SKUT4,Columbus,238,2590.581363585478,33.58817802987898
SKUT4,Sacramento,108,1042.7099471227746,15.689249559356456
SKUW1,Austin,838,8236.754298560323,114.63961915466938
SKUW1,Columbus,923,9026.032402606515,123.21693668838763
SKUW1,Sacramento,700,6503.890340760057,96.19908617300048
SKUW2,Austin,830,8186.48782267738,114.22073185564483
SKUW2,Columbus,851,7940.010156403847,114.16675130336539
SKUW2,Sacramento,750,7877.810427176395,107.64842022646995
SKUW3,Austin,916,9591.714853772766,125.93095711477305
SKUW3,Columbus,852,8693.777516282917,120.44814596902431
SKUW3,Sacramento,760,7309.663326820019,102.91386105683348
