SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,228,2378.264215316108,32.81886846096757
SKUA1,Columbus,155,1755.634454910272,23.630287124252266
SKUA1,Sacramento,251,2372.5272888403783,34.77106074033649
SKUA2,Austin,240,2151.9035358918504,30.93252946576542
SKUA2,Columbus,173,1586.2182675502768,22.218485562918975
SKUA2,Sacramento,258,2508.340561408153,35.90283801173461
SKUA3,Austin,224,2393.159397164376,32.9429949763698
SKUA3,Columbus,164,1769.333953350793,23.744449611256606
SKUA3,Sacramento,299,2895.2290256152787,39.12690854679399
SKUC1,Austin,241,2497.330451028396,35.8110870919033
SKUC1,Columbus,158,1391.999560632304,21.599996338602534
SKUC1,Sacramento,370,3539.349685074746,48.494580708956214
SKUC2,Austin,257,2566.101633726943,36.38418028105786
SKUC2,Columbus,176,1620.0242368637041,23.5002019738642
SKUC2,Sacramento,346,3693.261950307546,49.777182919229546
SKUD1,Austin,192,1896.68045500099,27.805670458341584
SKUD1,Columbus,214,2260.1885005521285,29.834904171267738
SKUD1,Sacramento,265,2727.7929906278464,36.731608255232054
SKUD2,Austin,226,2166.301142225543,30.05250951854619
SKUD2,Columbus,200,1710.549019521086,25.254575162675717
SKUD2,Sacramento,243,2421.507368770737,34.179228073089476
SKUD3,Austin,228,2578.661352025819,33.48884460021516
SKUD3,Columbus,185,1871.9850081812824,26.599875068177354
SKUD3,Sacramento,229,2306.581737689772,33.2215144807481
SKUE1,Austin,907,9390.808974054724,127.25674145045603
SKUE1,Columbus,916,9144.64666653194,127.20538888776618
SKUE1,Sacramento,818,8470.534934674777,115.58779112228981
SKUE2,Austin,871,8778.345571410779,122.1528797617565
SKUE2,Columbus,906,9185.022972861092,127.54185810717577
SKUE2,Sacramento,816,7944.525477522651,111.20437897935543
SKUE3,Austin,816,7987.271360025599,115.56059466688
SKUE3,Columbus,922,8872.454855384156,124.93712379486797
SKUE3,Sacramento,869,8577.546112892454,116.47955094077045
SKUT1,Austin,198,2190.7750813636876,29.256459011364065
SKUT1,Columbus,214,2134.3847779539346,29.78653981628279
SKUT1,Sacramento,111,1242.1263862742244,17.35105321895187
SKUT2,Austin,204,2047.0633577971273,28.058861314976063
SKUT2,Columbus,229,2266.2643912769126,30.885536593974276
SKUT2,Sacramento,127,1197.12242191799,16.97602018264992
SKUT3,Austin,180,1842.914560445521,26.357621337046005
SKUT3,Columbus,234,2167.9623552636504,30.06635296053042
SKUT3,Sacramento,107,1205.2206755037487,17.043505629197906
SKUT4,Austin,193,1622.5977433709904,24.52164786142492
SKUT4,Columbus,212,2032.018368006304,28.93348640005253
SKUT4,Sacramento,120,1098.4441340701578,16.153701117251316
SKUW1,Austin,849,8631.309188890242,117.92757657408535
SKUW1,Columbus,871,8600.234200123872,119.6686183343656
SKUW1,Sacramento,778,8055.563734621955,109.12969778851628
SKUW2,Austin,785,8377.201708057817,115.81001423381514
SKUW2,Columbus,919,9188.792920846845,124.57327434039037
SKUW2,Sacramento,736,6783.559477323456,98.52966231102882
SKUW3,Austin,799,7755.672717387649,110.6306059782304
SKUW3,Columbus,857,9038.06983442887,123.31724862024059
SKUW3,Sacramento,788,7689.217593900376,106.07681328250314
