SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,236,2343.3378517513597,32.52781543126133
SKUA1,Columbus,164,1500.4401189190871,21.503667657659058
SKUA1,Sacramento,281,2878.185960969594,38.98488300807995
SKUA2,Austin,263,2835.428316120785,36.62856930100654
SKUA2,Columbus,160,1621.02185698848,22.508515474904
SKUA2,Sacramento,247,2260.849290079126,33.84041075065939
SKUA3,Austin,238,2418.6027609893836,33.15502300824486
SKUA3,Columbus,161,1615.5189209266662,22.462657674388886
SKUA3,Sacramento,267,2437.2956267810287,35.3107968898419
SKUC1,Austin,277,2814.2080844039037,38.4517340366992
SKUC1,Columbus,177,1632.0002300427172,23.600001917022645
SKUC1,Sacramento,327,3188.80755290408,45.57339627420067
SKUC2,Austin,276,2539.3797733651304,36.16149811137609
SKUC2,Columbus,200,2112.767244239384,27.606393701994868
SKUC2,Sacramento,354,3196.535167155409,45.63779305962841
SKUD1,Austin,206,1977.0245648318657,28.475204706932214
SKUD1,Columbus,200,2073.518194913962,28.279318290949682
SKUD1,Sacramento,268,2617.1500620831,35.8095838506925
SKUD2,Austin,222,2159.805623472362,29.998380195603023
SKUD2,Columbus,188,1991.2706884406932,27.593922403672444
SKUD2,Sacramento,225,2353.2287309378485,33.61023942448207
SKUD3,Austin,209,1871.5053184713297,27.595877653927747
SKUD3,Columbus,219,2156.1531748359093,28.967943123632576
SKUD3,Sacramento,259,2834.2690964391545,37.61890913699295
SKUE1,Austin,873,8504.594892734918,119.87162410612432
SKUE1,Columbus,920,9202.774913289497,127.68979094407914
SKUE1,Sacramento,796,7725.394982771712,109.37829152309762
SKUE2,Austin,869,8547.011446251456,120.2250953854288
SKUE2,Columbus,915,9341.633957255306,128.8469496437942
SKUE2,Sacramento,826,7900.131228983373,110.83442690819477
SKUE3,Austin,894,8651.202856880456,121.09335714067046
SKUE3,Columbus,881,8253.451146909098,119.77875955757581
SKUE3,Sacramento,864,8818.773075872281,118.489775632269
SKUT1,Austin,232,2233.5890353630225,29.613241961358522
SKUT1,Columbus,214,2041.7342594615961,29.014452162179968
SKUT1,Sacramento,99,756.1390759943287,13.301158966619406
SKUT2,Austin,183,1696.7491769468695,25.139576474557245
SKUT2,Columbus,245,2611.67065065553,33.763922088796086
SKUT2,Sacramento,112,1128.7973386936333,16.40664448911361
SKUT3,Austin,190,2030.956045797965,27.92463371498304
SKUT3,Columbus,209,2019.1202757006033,28.826002297505024
SKUT3,Sacramento,144,1339.2175345746823,18.160146121455686
SKUT4,Austin,204,2012.5211739968465,27.771009783307054
SKUT4,Columbus,225,2158.114125297228,29.9842843774769
SKUT4,Sacramento,141,1562.9715900244535,20.02476325020378
SKUW1,Austin,852,8432.558024594171,116.2713168716181
SKUW1,Columbus,817,8381.2393361314,117.84366113442834
SKUW1,Sacramento,756,7111.254019902448,101.26045016585373
SKUW2,Austin,860,8760.759693655029,119.00633078045857
SKUW2,Columbus,871,8834.07467464326,121.6172889553605
SKUW2,Sacramento,736,7760.03165538494,106.66693046154116
SKUW3,Austin,854,8485.227161267354,116.71022634389462
SKUW3,Columbus,855,8634.432112443763,119.95360093703135
SKUW3,Sacramento,748,7314.2806332526925,102.9523386104391
