SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,218,2254.202771579752,31.78502309649793
SKUA1,Columbus,183,1807.4335082306093,24.061945901921742
SKUA1,Sacramento,263,2549.2657796934513,36.24388149744542
SKUA2,Austin,230,2238.9144640309164,31.65762053359097
SKUA2,Columbus,146,1626.6906319802085,22.55575526650174
SKUA2,Sacramento,260,2544.8687459449043,36.207239549540866
SKUA3,Austin,213,2074.633916960626,30.28861597467188
SKUA3,Columbus,159,1594.6579985149333,22.28881665429111
SKUA3,Sacramento,263,2813.088615102709,38.442405125855906
SKUC1,Austin,276,2807.066739255048,38.392222827125394
SKUC1,Columbus,194,2088.6651640578784,27.405543033815654
SKUC1,Sacramento,320,3469.4927868365858,47.91243989030488
SKUC2,Austin,281,2291.933120826178,34.099442673551486
SKUC2,Columbus,167,1646.7278874023991,23.722732395019992
SKUC2,Sacramento,358,3642.845688923574,49.35704740769645
SKUD1,Austin,230,2200.6823632289775,30.339019693574812
SKUD1,Columbus,206,1932.6049423877928,27.105041186564943
SKUD1,Sacramento,285,2749.978759040362,36.91648965866968
SKUD2,Austin,216,2175.9374745402124,30.132812287835105
SKUD2,Columbus,208,2067.903361012716,28.2325280084393
SKUD2,Sacramento,264,2733.8436528391717,36.78203044032644
SKUD3,Austin,196,1908.7612999851012,27.90634416654251
SKUD3,Columbus,174,1781.4966252081485,25.845805210067905
SKUD3,Sacramento,268,2747.735407760457,36.897795064670476
SKUE1,Austin,873,8603.672940720486,120.69727450600405
SKUE1,Columbus,880,8367.842132711377,120.73201777259482
SKUE1,Sacramento,753,7223.7009415384,105.19750784615333
SKUE2,Austin,925,9221.016224625831,125.84180187188193
SKUE2,Columbus,874,9456.938849681506,129.80782374734588
SKUE2,Sacramento,826,7933.476168301528,111.11230140251273
SKUE3,Austin,855,8791.02459466837,122.25853828890308
SKUE3,Columbus,913,9412.08163644437,129.43401363703643
SKUE3,Sacramento,778,7823.863012974152,110.19885844145126
SKUT1,Austin,208,2096.723976023244,28.472699800193702
SKUT1,Columbus,229,2520.6958256702087,33.005798547251736
SKUT1,Sacramento,121,1176.0570025624959,16.800475021354135
SKUT2,Austin,195,1895.698654527294,26.79748878772745
SKUT2,Columbus,211,1977.1130040822302,28.47594170068525
SKUT2,Sacramento,124,1144.177693932141,16.534814116101174
SKUT3,Austin,200,2121.1463025053154,28.676219187544294
SKUT3,Columbus,199,2114.6445047962497,29.622037539968748
SKUT3,Sacramento,116,1043.5472182399244,15.696226818666037
SKUT4,Austin,209,2031.1546304544104,27.926288587120087
SKUT4,Columbus,194,1961.4276068165027,28.34523005680419
SKUT4,Sacramento,121,1168.5348755169211,16.737790629307675
SKUW1,Austin,816,7652.01535637553,109.76679463646275
SKUW1,Columbus,889,9129.636325934383,124.08030271611987
SKUW1,Sacramento,765,7810.1038543924315,107.0841987866036
SKUW2,Austin,801,8073.440386710361,113.27866988925301
SKUW2,Columbus,861,8790.85748737389,121.25714572811576
SKUW2,Sacramento,809,8308.464013059101,111.23720010882585
SKUW3,Austin,850,8362.17630178182,115.6848025148485
SKUW3,Columbus,857,9003.00798700677,123.02506655838974
SKUW3,Sacramento,781,7984.025536763163,108.53354613969302
