SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,262,2365.002314871162,32.70835262392635
SKUA1,Columbus,158,1791.845547126383,23.932046226053195
SKUA1,Sacramento,250,2751.024246487317,37.925202054060975
SKUA2,Austin,219,1867.5734026963912,28.56311168913659
SKUA2,Columbus,173,1984.0844559274262,25.534037132728553
SKUA2,Sacramento,273,2914.504095308469,39.287534127570574
SKUA3,Austin,219,2125.739221905065,30.71449351587554
SKUA3,Columbus,163,1774.8086738260804,23.790072281884004
SKUA3,Sacramento,255,2652.67830323776,37.10565252698133
SKUC1,Austin,290,3068.557668445624,40.57131390371353
SKUC1,Columbus,174,1759.15288186749,24.659607348895747
SKUC1,Sacramento,336,3632.6556268931295,49.27213022410942
SKUC2,Austin,263,2480.0067575872704,35.66672297989392
SKUC2,Columbus,175,1597.1010272133785,23.309175226778155
SKUC2,Sacramento,339,3460.1473457409343,47.83456121450778
SKUD1,Austin,225,2223.003731516843,30.52503109597369
SKUD1,Columbus,179,1737.7814463334644,25.48151205277887
SKUD1,Sacramento,239,2450.438298934209,34.42031915778507
SKUD2,Austin,239,2348.0937796734966,31.567448163945805
SKUD2,Columbus,179,1862.4145574373208,26.520121311977675
SKUD2,Sacramento,254,2595.5710638512373,35.62975886542698
SKUD3,Austin,234,2460.348413718635,32.50290344765529
SKUD3,Columbus,223,2424.6994068254817,31.205828390212346
SKUD3,Sacramento,259,2755.751558331021,36.964596319425176
SKUE1,Austin,890,9519.286256220053,128.32738546850044
SKUE1,Columbus,878,8263.075829766281,119.85896524805234
SKUE1,Sacramento,794,7695.2746791586,109.12728899298833
SKUE2,Austin,887,8627.359194684961,120.89465995570801
SKUE2,Columbus,921,9802.727984741214,132.68939987284344
SKUE2,Sacramento,813,8025.37486400469,111.87812386670575
SKUE3,Austin,861,8076.856195188928,116.30713495990773
SKUE3,Columbus,911,9062.032817015,126.51694014179166
SKUE3,Sacramento,857,8598.216454810645,116.6518037900887
SKUT1,Austin,229,2005.4449227276234,27.712041022730197
SKUT1,Columbus,225,2023.657597996416,28.8638133166368
SKUT1,Sacramento,145,1482.5257053600158,19.354380878000132
SKUT2,Austin,222,2244.6621285395313,29.705517737829428
SKUT2,Columbus,236,2591.34222435349,33.59451853627908
SKUT2,Sacramento,111,1422.9638040185846,18.85803170015487
SKUT3,Austin,179,1673.760322720717,24.94800268933931
SKUT3,Columbus,216,2233.525987975808,30.612716566465068
SKUT3,Sacramento,137,1400.323008213652,18.669358401780432
SKUT4,Austin,184,1887.0661687254021,26.725551406045017
SKUT4,Columbus,208,2138.9323835068017,29.824436529223348
SKUT4,Sacramento,130,1563.4961167055847,20.029134305879875
SKUW1,Austin,838,8368.891581214548,115.7407631767879
SKUW1,Columbus,829,8154.281676579414,115.95234730482845
SKUW1,Sacramento,703,6885.818688468706,99.38182240390589
SKUW2,Austin,816,8016.2780550793295,112.80231712566109
SKUW2,Columbus,890,9060.515835615162,123.50429863012636
SKUW2,Sacramento,754,7184.895618932168,101.87413015776808
SKUW3,Austin,739,7723.388238921659,110.3615686576805
SKUW3,Columbus,869,8439.558131190375,118.32965109325313
SKUW3,Sacramento,748,6823.549640156669,98.86291366797224
