SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,268,2501.6960066166957,33.847466721805795
SKUA1,Columbus,165,1526.6473791070941,21.722061492559117
SKUA1,Sacramento,282,2666.0268030776406,37.216890025647004
SKUA2,Austin,239,2613.3614329591824,34.77801194132652
SKUA2,Columbus,160,1651.6708995759411,22.763924163132845
SKUA2,Sacramento,268,2634.7007891989024,36.95583990999085
SKUA3,Austin,246,2263.6253477417436,31.86354456451453
SKUA3,Columbus,161,1699.5059191280025,23.16254932606669
SKUA3,Sacramento,241,2181.5606756568295,33.17967229714024
SKUC1,Austin,253,2367.551353885545,34.72959461571288
SKUC1,Columbus,201,1891.6013726167125,25.763344771805937
SKUC1,Sacramento,322,3365.262276673118,47.04385230560932
SKUC2,Austin,238,2151.983479348283,32.93319566123569
SKUC2,Columbus,191,1908.967375755669,25.908061464630574
SKUC2,Sacramento,355,3593.815793546594,48.94846494622162
SKUD1,Austin,223,2044.353678655489,29.036280655462406
SKUD1,Columbus,207,2240.628116026406,29.671900966886717
SKUD1,Sacramento,263,2482.6861094339856,34.68905091194988
SKUD2,Austin,223,2256.225369483586,30.801878079029883
SKUD2,Columbus,193,2012.428353770754,27.770236281422953
SKUD2,Sacramento,263,2380.331255175411,33.83609379312843
SKUD3,Austin,213,2169.5540767118896,30.079617305932416
SKUD3,Columbus,211,1944.2455852074086,27.20204654339507
SKUD3,Sacramento,241,2134.3462021416776,31.786218351180647
SKUE1,Austin,906,8734.02380524827,121.78353171040224
SKUE1,Columbus,978,9448.629769663241,129.73858141386035
SKUE1,Sacramento,800,8072.567666719086,112.27139722265905
SKUE2,Austin,868,8658.350289365142,121.15291907804286
SKUE2,Columbus,920,8943.409120120363,125.52840933433636
SKUE2,Sacramento,810,8276.74715366185,113.97289294718209
SKUE3,Austin,888,8927.15076508206,123.3929230423505
SKUE3,Columbus,932,9613.413610579997,131.11178008816665
SKUE3,Sacramento,815,7998.900252219784,111.65750210183154
SKUT1,Austin,213,2068.5905363221354,28.23825446935113
SKUT1,Columbus,234,2443.698753053067,32.36415627544223
SKUT1,Sacramento,134,1264.6053082125816,17.538377568438182
SKUT2,Austin,190,1743.1049628530081,25.525874690441736
SKUT2,Columbus,241,2370.653974185564,31.7554497848797
SKUT2,Sacramento,121,1255.8415283319382,17.46534606943282
SKUT3,Austin,213,2261.2864179376547,29.844053482813788
SKUT3,Columbus,211,1987.8753342541725,28.565627785451436
SKUT3,Sacramento,121,1260.324256366724,17.502702136389367
SKUT4,Austin,201,2048.2527663213086,28.06877305267757
SKUT4,Columbus,223,2259.5259184704632,30.829382653920526
SKUT4,Sacramento,123,1249.8914403191864,17.41576200265989
SKUW1,Austin,822,8449.595031327402,116.41329192772835
SKUW1,Columbus,852,8371.965602210095,117.76638001841746
SKUW1,Sacramento,751,7600.060121461591,105.33383434551325
SKUW2,Austin,859,9023.855781873875,121.19879818228229
SKUW2,Columbus,913,9383.044729733221,126.19203941444351
SKUW2,Sacramento,734,6943.028198126448,99.8585683177204
SKUW3,Austin,840,8326.281796663352,115.38568163886127
SKUW3,Columbus,880,8759.87838559447,120.99898654662057
SKUW3,Sacramento,818,8500.05933995826,112.83382783298549
