SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,241,2485.2053742714183,33.71004478559515
SKUA1,Columbus,177,1712.0394810822893,23.26699567568574
SKUA1,Sacramento,295,3224.035216416152,41.86696013680126
SKUA2,Austin,238,2269.6290717692095,31.913575598076747
SKUA2,Columbus,149,1421.155924456656,20.8429660371388
SKUA2,Sacramento,265,2809.6183717190233,38.41348643099186
SKUA3,Austin,205,1939.6347782885523,29.163623152404604
SKUA3,Columbus,154,1387.3762672195521,20.56146889349627
SKUA3,Sacramento,259,2543.8487635964634,36.19873969663719
SKUC1,Austin,298,3221.2417625386875,41.84368135448906
SKUC1,Columbus,207,2105.342097143423,27.544517476195193
SKUC1,Sacramento,339,3133.206862914281,45.11005719095234
SKUC2,Austin,271,2588.9910057001894,36.57492504750158
SKUC2,Columbus,184,1805.1457082470913,25.042880902059096
SKUC2,Sacramento,328,3268.4616918342736,46.237180765285615
SKUD1,Austin,187,1772.5801186423425,26.771500988686185
SKUD1,Columbus,204,1934.0726542108575,27.11727211842381
SKUD1,Sacramento,251,2380.36562919609,33.83638024330075
SKUD2,Austin,224,2089.827196849434,29.41522664041195
SKUD2,Columbus,184,1889.3313348522245,26.744427790435207
SKUD2,Sacramento,262,2477.4184780343708,34.64515398361976
SKUD3,Austin,224,2245.337038429282,30.711141986910683
SKUD3,Columbus,189,1810.270256830708,26.08558547358923
SKUD3,Sacramento,235,2255.2400719372386,32.79366726614366
SKUE1,Austin,865,8828.643544692812,122.57202953910677
SKUE1,Columbus,924,9115.504405703847,126.96253671419872
SKUE1,Sacramento,867,8974.729986448881,119.78941655374068
SKUE2,Austin,841,8353.378806062356,118.61149005051963
SKUE2,Columbus,924,9376.376122446944,129.13646768705786
SKUE2,Sacramento,808,7709.553784615831,109.24628153846525
SKUE3,Austin,915,8878.79332120299,122.98994434335825
SKUE3,Columbus,965,9911.961829515052,133.59968191262544
SKUE3,Sacramento,773,8042.517048696768,112.02097540580641
SKUT1,Austin,200,2085.3503868556127,28.37791989046344
SKUT1,Columbus,212,2178.003484950171,30.150029041251422
SKUT1,Sacramento,128,1327.1770498513554,18.059808748761295
SKUT2,Austin,216,2143.976193417242,28.86646827847702
SKUT2,Columbus,199,1934.3498582425286,28.11958215202107
SKUT2,Sacramento,118,1219.6712727307695,17.163927272756414
SKUT3,Austin,198,2068.279200534515,28.235660004454292
SKUT3,Columbus,193,2145.4479421616898,29.878732851347415
SKUT3,Sacramento,126,1478.029741259307,19.31691451049422
SKUT4,Austin,184,1893.8964830487755,26.78247069207313
SKUT4,Columbus,209,2050.3467761581833,29.086223134651526
SKUT4,Sacramento,125,1301.1167283158713,17.842639402632262
SKUW1,Austin,803,7967.282299193839,112.39401915994866
SKUW1,Columbus,865,8257.224957526625,116.81020797938854
SKUW1,Sacramento,764,7650.130156593244,105.75108463827704
SKUW2,Austin,840,8504.067505263869,116.86722921053224
SKUW2,Columbus,894,8816.888186882019,121.47406822401682
SKUW2,Sacramento,754,7246.0161187447875,102.38346765620658
SKUW3,Austin,795,7867.198843751518,111.55999036459598
SKUW3,Columbus,871,8673.078717358023,120.27565597798352
SKUW3,Sacramento,740,7841.543537940668,107.34619614950557
