SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,206,2029.4050306503568,29.911708588752973
SKUA1,Columbus,161,1688.6586892193993,23.072155743494996
SKUA1,Sacramento,290,2787.814828169059,38.23179023474216
SKUA2,Austin,264,2604.7338076211104,34.70611506350925
SKUA2,Columbus,160,1552.8113580380416,21.94009465031701
SKUA2,Sacramento,281,2847.6125710149845,38.730104758458204
SKUA3,Austin,239,2474.1858384058296,33.61821532004858
SKUA3,Columbus,159,1455.8581874676988,21.132151562230824
SKUA3,Sacramento,248,2382.352129892221,34.85293441576851
SKUC1,Austin,263,2583.046462935294,36.52538719112745
SKUC1,Columbus,169,1969.389880909135,26.411582340909458
SKUC1,Sacramento,342,3280.1594014141033,46.33466167845086
SKUC2,Austin,289,2654.849178387815,37.12374315323179
SKUC2,Columbus,178,1778.6798032022984,24.82233169335249
SKUC2,Sacramento,339,3121.4882379195687,45.01240198266307
SKUD1,Austin,212,2131.6041677899807,29.763368064916506
SKUD1,Columbus,189,1799.5424401921139,25.996187001600948
SKUD1,Sacramento,279,2635.372908098694,35.96144090082245
SKUD2,Austin,234,2775.1935900398285,35.12661325033191
SKUD2,Columbus,173,1621.3607563582589,24.511339636318823
SKUD2,Sacramento,272,2591.1038006321974,35.59253167193497
SKUD3,Austin,248,2492.2533605213453,32.76877800434455
SKUD3,Columbus,165,1515.4102093983313,23.62841841165276
SKUD3,Sacramento,247,2409.640418384776,34.08033681987313
SKUE1,Austin,906,8939.145321928378,123.49287768273648
SKUE1,Columbus,968,9758.494921549312,132.32079101291095
SKUE1,Sacramento,822,8741.174085722954,117.84311738102461
SKUE2,Austin,873,8420.28187880866,119.16901565673884
SKUE2,Columbus,869,9360.228121736738,129.00190101447282
SKUE2,Sacramento,814,8128.569360171035,112.7380780014253
SKUE3,Austin,871,9023.263621478374,124.19386351231978
SKUE3,Columbus,939,9475.4143117268,129.96178593105665
SKUE3,Sacramento,799,7934.377055751718,111.11980879793099
SKUT1,Austin,196,2041.971339341246,28.016427827843714
SKUT1,Columbus,239,2305.6475332554137,31.213729443795113
SKUT1,Sacramento,102,972.9647554383538,15.10803962865295
SKUT2,Austin,207,1915.3013999892312,26.960844999910258
SKUT2,Columbus,237,2066.860526437233,29.223837720310275
SKUT2,Sacramento,128,1215.202719170292,17.1266893264191
SKUT3,Austin,200,1771.9423238126637,25.766186031772197
SKUT3,Columbus,216,2223.9592202531976,30.53299350210998
SKUT3,Sacramento,127,1185.8130801227737,16.88177566768978
SKUT4,Austin,193,1871.00207143761,26.591683928646752
SKUT4,Columbus,215,2175.2892785891718,30.127410654909763
SKUT4,Sacramento,113,1126.396225571387,16.38663521309489
SKUW1,Austin,915,9028.419373420811,121.2368281118401
SKUW1,Columbus,903,9432.975658102201,126.60813048418501
SKUW1,Sacramento,740,7946.134538878715,108.2177878239893
SKUW2,Austin,863,9052.620680627606,121.43850567189672
SKUW2,Columbus,875,8860.129451435829,121.83441209529857
SKUW2,Sacramento,710,7324.712145607928,103.03926788006606
SKUW3,Austin,845,8838.518295265745,119.65431912721455
SKUW3,Columbus,880,8713.240218653043,120.61033515544203
SKUW3,Sacramento,751,7593.031956600384,105.2752663050032
