SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,232,2245.097878464178,31.709148987201484
SKUA1,Columbus,167,1826.5605467595349,24.22133788966279
SKUA1,Sacramento,269,2929.9471941660577,39.41622661805048
SKUA2,Austin,251,2726.572555494091,35.72143796245076
SKUA2,Columbus,161,1709.7357607202687,23.247798006002242
SKUA2,Sacramento,273,3003.7498229486855,40.031248524572376
SKUA3,Austin,228,2052.1599624748146,30.101333020623454
SKUA3,Columbus,146,1587.7064775245337,22.230887312704446
SKUA3,Sacramento,320,3204.985452681011,41.708212105675095
SKUC1,Austin,275,2470.5409195146553,35.58784099595547
SKUC1,Columbus,163,1702.5946330198353,24.188288608498627
SKUC1,Sacramento,338,3033.313897162488,44.277615809687404
SKUC2,Austin,258,2612.3639127844244,36.769699273203535
SKUC2,Columbus,171,1715.9457454037808,24.299547878364837
SKUC2,Sacramento,361,3643.9691032691744,49.36640919390979
SKUD1,Austin,219,2101.699665637458,29.51416388031215
SKUD1,Columbus,182,1863.2934683606538,26.527445569672118
SKUD1,Sacramento,258,2526.0765413354334,35.05063784446194
SKUD2,Austin,217,2190.1382296176366,30.251151913480307
SKUD2,Columbus,198,1974.2843246876241,27.452369372396866
SKUD2,Sacramento,235,1956.339256956309,30.30282714130258
SKUD3,Austin,211,2220.0756254773114,30.500630212310927
SKUD3,Columbus,183,1973.3638078046558,27.444698398372132
SKUD3,Sacramento,251,2627.2689434935523,35.89390786244628
SKUE1,Austin,901,8872.08465768883,122.93403881407359
SKUE1,Columbus,912,9017.726231584276,126.14771859653564
SKUE1,Sacramento,833,8409.507127924557,115.07922606603798
SKUE2,Austin,827,8230.815945739929,117.59013288116607
SKUE2,Columbus,890,9232.011848656435,127.93343207213697
SKUE2,Sacramento,822,8377.352350161917,114.81126958468263
SKUE3,Austin,907,9610.868279395248,129.0905689949604
SKUE3,Columbus,874,8480.119029623118,121.66765858019265
SKUE3,Sacramento,795,8288.52010123104,114.071000843592
SKUT1,Austin,206,2072.606546300546,28.27172121917122
SKUT1,Columbus,201,2059.5693714589506,29.163078095491255
SKUT1,Sacramento,119,1157.2425471299243,16.64368789274937
SKUT2,Austin,171,1778.9525311710393,25.824604426425324
SKUT2,Columbus,217,2216.4622294620176,30.470518578850147
SKUT2,Sacramento,119,1194.216417996907,16.951803483307557
SKUT3,Austin,184,2032.1644132851725,27.934703444043105
SKUT3,Columbus,209,2060.4365491500766,29.17030457625064
SKUT3,Sacramento,109,1018.0122437543769,15.483435364619806
SKUT4,Austin,203,1933.8455988322382,27.11537999026865
SKUT4,Columbus,210,2136.1592930340653,29.801327441950544
SKUT4,Sacramento,108,1126.2439693289803,16.385366411074834
SKUW1,Austin,826,7938.372839061306,112.15310699217756
SKUW1,Columbus,874,8824.862816911858,121.54052347426548
SKUW1,Sacramento,742,7551.659136512492,104.93049280427077
SKUW2,Austin,825,8504.674328258612,116.87228606882177
SKUW2,Columbus,881,8692.485170064334,120.43737641720278
SKUW2,Sacramento,767,8039.319344968905,108.99432787474088
SKUW3,Austin,834,8237.606519541572,114.64672099617977
SKUW3,Columbus,855,8108.370718014699,115.56975598345583
SKUW3,Sacramento,742,7382.60929057327,103.52174408811058
