SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,241,2338.9701170993226,32.491417642494355
SKUA1,Columbus,167,1589.2243040790252,22.243535867325207
SKUA1,Sacramento,267,2523.6908486514744,36.03075707209562
SKUA2,Austin,246,2575.326468887618,34.46105390739682
SKUA2,Columbus,182,1732.7419031630782,23.439515859692317
SKUA2,Sacramento,272,2549.221783047398,36.24351485872832
SKUA3,Austin,208,2143.3919346739885,30.86159945561657
SKUA3,Columbus,174,1788.7010786615924,23.905842322179936
SKUA3,Sacramento,261,2695.184584699676,37.45987153916397
SKUC1,Austin,258,2646.6001315726417,37.05500109643868
SKUC1,Columbus,165,1711.8498417878538,24.265415348232118
SKUC1,Sacramento,328,3054.0116220246196,44.45009685020516
SKUC2,Austin,270,2645.041872985858,37.04201560821548
SKUC2,Columbus,179,1735.296218593582,24.46080182161318
SKUC2,Sacramento,352,3701.6750970107987,49.847292475089986
SKUD1,Austin,202,1915.3122131403818,27.960935109503183
SKUD1,Columbus,206,1919.002608073581,26.991688400613175
SKUD1,Sacramento,246,2434.453078291522,34.287108985762686
SKUD2,Austin,224,2176.00332031134,30.133361002594498
SKUD2,Columbus,202,1983.4236101073648,27.52853008422804
SKUD2,Sacramento,243,2686.640550215816,36.38867125179846
SKUD3,Austin,188,2124.7943924424067,29.706619937020054
SKUD3,Columbus,205,2133.6093808122546,28.780078173435456
SKUD3,Sacramento,270,2691.215110811881,36.426792590099005
SKUE1,Austin,845,8579.098527384287,120.49248772820239
SKUE1,Columbus,921,9773.933582177968,132.44944651814973
SKUE1,Sacramento,790,8041.512780438056,112.01260650365046
SKUE2,Austin,869,8567.065015820275,120.39220846516898
SKUE2,Columbus,975,10346.189390643201,137.21824492202668
SKUE2,Sacramento,815,7993.606193344592,111.61338494453825
SKUE3,Austin,863,8882.069494336225,123.0172457861352
SKUE3,Columbus,870,8097.608922786301,118.4800743565525
SKUE3,Sacramento,807,8014.033269545562,111.78361057954635
SKUT1,Austin,190,2370.7154511141066,30.755962092617555
SKUT1,Columbus,250,2246.2095383652145,30.71841281971012
SKUT1,Sacramento,111,996.8134534905297,15.306778779087749
SKUT2,Austin,207,2152.712006285634,28.939266719046948
SKUT2,Columbus,214,2272.8632445243607,30.940527037703006
SKUT2,Sacramento,131,1147.8776312159775,16.56564692679981
SKUT3,Austin,201,2099.8746868741564,28.498955723951305
SKUT3,Columbus,216,1881.874180536733,27.682284837806108
SKUT3,Sacramento,125,1241.4665652035999,17.34555471003
SKUT4,Austin,182,1655.5103241555737,24.795919367963116
SKUT4,Columbus,216,2071.5854852376947,29.26321237698079
SKUT4,Sacramento,121,1174.3840737043338,16.786533947536114
SKUW1,Austin,829,8618.162708604706,117.81802257170588
SKUW1,Columbus,885,8811.87227535954,121.4322689613295
SKUW1,Sacramento,807,8144.2260582053805,109.86855048504484
SKUW2,Austin,875,8562.764856476259,117.35637380396882
SKUW2,Columbus,875,8518.969939108496,118.99141615923746
SKUW2,Sacramento,760,7592.958506817337,105.27465422347782
SKUW3,Austin,795,7463.996261948747,108.1999688495729
SKUW3,Columbus,872,8646.704896196019,120.05587413496683
SKUW3,Sacramento,810,8383.99336888457,111.86661140737142
