SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,211,1998.5824596795046,29.65485383066254
SKUA1,Columbus,166,1508.6664593220414,21.572220494350347
SKUA1,Sacramento,247,2638.1056412450966,36.984213677042476
SKUA2,Austin,236,2422.163582480989,33.18469652067491
SKUA2,Columbus,153,1561.6076997595858,22.01339749799655
SKUA2,Sacramento,282,2912.49648320909,39.27080402674242
SKUA3,Austin,232,2311.2143941714403,32.26011995142867
SKUA3,Columbus,204,1965.3528466980572,25.377940389150478
SKUA3,Sacramento,261,2511.1215636993293,35.92601303082775
SKUC1,Austin,259,2709.625849818162,37.58021541515134
SKUC1,Columbus,174,1561.5519436252225,23.012932863543522
SKUC1,Sacramento,333,3446.368119767299,47.71973433139416
SKUC2,Austin,255,2442.4489168413133,35.35374097367762
SKUC2,Columbus,173,1617.717876146669,23.48098230122224
SKUC2,Sacramento,325,3326.788680193522,46.72323900161268
SKUD1,Austin,218,2029.7108876723196,28.91425739726933
SKUD1,Columbus,200,2011.1082707992957,27.75923558999413
SKUD1,Sacramento,252,2589.582478477892,35.57985398731577
SKUD2,Austin,191,2175.3629572118803,30.128024643432337
SKUD2,Columbus,203,2023.1994627774689,27.859995523145574
SKUD2,Sacramento,237,2237.434387148221,32.64528655956851
SKUD3,Austin,229,2254.5575004975326,30.787979170812772
SKUD3,Columbus,224,2390.1507255232377,30.91792271269365
SKUD3,Sacramento,207,2232.9041587699417,32.60753465641618
SKUE1,Austin,890,8873.825567243955,122.94854639369964
SKUE1,Columbus,915,9311.943849395024,128.59953207829187
SKUE1,Sacramento,801,7902.736488083974,110.85613740069978
SKUE2,Austin,916,8953.707179482644,123.6142264956887
SKUE2,Columbus,898,9354.132035624118,128.95110029686765
SKUE2,Sacramento,838,8534.547499104434,116.12122915920362
SKUE3,Austin,884,9197.9026811545,125.64918900962084
SKUE3,Columbus,881,9044.547631562213,126.37123026301843
SKUE3,Sacramento,815,8053.334780620512,112.11112317183759
SKUT1,Austin,201,2081.5690222415974,28.34640851867998
SKUT1,Columbus,219,2318.3002547711076,31.319168789759228
SKUT1,Sacramento,113,1134.0687412974173,16.450572844145146
SKUT2,Austin,182,1846.5735247555394,26.388112706296162
SKUT2,Columbus,208,2062.868403199653,29.190570026663774
SKUT2,Sacramento,132,1160.3491589535508,16.669576324612922
SKUT3,Austin,206,2159.6580824586176,28.99715068715515
SKUT3,Columbus,219,2082.678468651269,29.355653905427243
SKUT3,Sacramento,129,1142.5787640766496,16.521489700638746
SKUT4,Austin,186,1612.6548021576125,24.438790017980104
SKUT4,Columbus,212,2111.981608289371,29.599846735744755
SKUT4,Sacramento,150,1343.0369289352925,18.191974407794103
SKUW1,Austin,823,8342.988781876986,115.52490651564155
SKUW1,Columbus,822,8478.969307462687,118.65807756218905
SKUW1,Sacramento,754,6978.967720957484,100.15806434131237
SKUW2,Austin,794,8184.417360137326,114.20347800114438
SKUW2,Columbus,834,7931.323546997889,114.09436289164907
SKUW2,Sacramento,767,7989.765733736442,108.58138111447035
SKUW3,Austin,835,8523.94409264635,117.03286743871959
SKUW3,Columbus,877,8714.515276497576,120.6209606374798
SKUW3,Sacramento,791,7976.697556107016,108.47247963422514
