SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,251,2514.283632792314,33.95236360660262
SKUA1,Columbus,168,1622.8090809973824,22.52340900831152
SKUA1,Sacramento,278,2575.70243566826,36.464186963902165
SKUA2,Austin,259,2678.9460340051523,35.324550283376276
SKUA2,Columbus,175,1694.8430897385774,23.123692414488143
SKUA2,Sacramento,281,2675.7403503436963,37.29783625286414
SKUA3,Austin,217,2330.798507755712,32.42332089796427
SKUA3,Columbus,175,1757.428449552867,23.645237079607227
SKUA3,Sacramento,251,2337.8588766703065,34.48215730558589
SKUC1,Austin,273,2906.6271758829694,39.22189313235808
SKUC1,Columbus,179,1964.9243426465582,26.374369522054653
SKUC1,Sacramento,330,3368.5134499548367,47.07094541629031
SKUC2,Austin,267,2774.9534891085655,38.12461240923804
SKUC2,Columbus,185,1939.3650646850547,26.161375539042123
SKUC2,Sacramento,358,3750.3335464749184,50.25277955395766
SKUD1,Austin,207,2091.0015806072543,29.42501317172712
SKUD1,Columbus,215,2023.2428535600084,27.86035711300007
SKUD1,Sacramento,254,2604.875706592833,35.707297554940276
SKUD2,Austin,240,2401.9319521319853,32.016099601099874
SKUD2,Columbus,220,1974.8625265119272,27.457187720932726
SKUD2,Sacramento,207,1867.3528794387473,29.561273995322892
SKUD3,Austin,201,2206.3992085410996,30.38666007117583
SKUD3,Columbus,203,2168.12087942201,29.06767399518342
SKUD3,Sacramento,249,2771.171147694215,37.09309289745179
SKUE1,Austin,852,8939.653745152935,123.49711454294112
SKUE1,Columbus,973,9837.701593011521,132.98084660842935
SKUE1,Sacramento,847,9031.047966845445,120.25873305704538
SKUE2,Austin,919,9046.476323189963,124.3873026932497
SKUE2,Columbus,906,9082.473217551098,126.68727681292582
SKUE2,Sacramento,775,7392.81250002955,106.60677083357957
SKUE3,Austin,887,9359.967586047733,126.9997298837311
SKUE3,Columbus,914,9338.61837485922,128.8218197904935
SKUE3,Sacramento,830,7729.707939885158,109.41423283237631
SKUT1,Austin,218,2325.6910184804833,30.38075848733736
SKUT1,Columbus,201,2055.271780380381,29.127264836503176
SKUT1,Sacramento,120,1169.8947871577654,16.749123226314712
SKUT2,Austin,187,1872.9987852712975,26.608323210594147
SKUT2,Columbus,239,2256.256702665661,30.80213918888051
SKUT2,Sacramento,111,1190.3705193488615,16.919754327907178
SKUT3,Austin,205,1927.3866354566483,27.061555295472072
SKUT3,Columbus,242,2519.7532106322915,32.997943421935766
SKUT3,Sacramento,122,1238.3287224925095,17.31940602077091
SKUT4,Austin,192,2040.4767068910937,28.00397255742578
SKUT4,Columbus,202,1911.0286904424865,27.92523908702072
SKUT4,Sacramento,125,1276.6639771933956,17.63886647661163
SKUW1,Austin,794,7768.652284836562,110.73876904030469
SKUW1,Columbus,909,9217.751619811386,124.81459683176155
SKUW1,Sacramento,754,7427.350565827722,103.89458804856436
SKUW2,Austin,860,8716.775266126571,118.6397938843881
SKUW2,Columbus,868,8345.045337966545,117.54204448305454
SKUW2,Sacramento,745,7066.885806774953,100.89071505645795
SKUW3,Austin,807,8048.258299626218,113.06881916355182
SKUW3,Columbus,879,8680.036470534613,120.33363725445511
SKUW3,Sacramento,753,7525.239526118308,104.71032938431924
