SKU,Facility,Delay_Events,Delay_Days,Total_Lead_Time
SKUA1,Austin,265,2606.971282735308,34.7247606894609
SKUA1,Columbus,173,1592.7500083617956,22.272916736348296
SKUA1,Sacramento,273,2786.754399634018,38.22295333028348
SKUA2,Austin,238,2559.558527145047,34.32965439287538
SKUA2,Columbus,156,1487.1212311770212,21.392676926475175
SKUA2,Sacramento,270,2561.2661341810667,36.34388445150889
SKUA3,Austin,245,2188.3026268202275,31.235855223501897
SKUA3,Columbus,165,1564.1542130901494,22.034618442417912
SKUA3,Sacramento,294,3051.4698289784155,40.4289152414868
SKUC1,Austin,263,2591.7178592029704,36.59764882669142
SKUC1,Columbus,176,1727.4448198529808,24.39537349877484
SKUC1,Sacramento,351,3588.829494900758,48.90691245750632
SKUC2,Austin,246,2378.178287795229,34.81815239829358
SKUC2,Columbus,172,1716.910796907292,24.307589974227433
SKUC2,Sacramento,322,3320.814915082877,46.673457625690645
SKUD1,Austin,244,2649.7237283998556,34.081031069998794
SKUD1,Columbus,182,1874.6024235032899,26.621686862527415
SKUD1,Sacramento,250,2598.7832953650136,35.65652746137511
SKUD2,Austin,206,1966.0808690341016,28.384007241950844
SKUD2,Columbus,199,2196.060079676627,29.300500663971892
SKUD2,Sacramento,239,2178.194616370978,32.15162180309149
SKUD3,Austin,212,2206.4181070951486,30.38681755912624
SKUD3,Columbus,189,1706.200248972943,25.21833540810786
SKUD3,Sacramento,257,2748.287247792483,36.90239373160402
SKUE1,Austin,889,9128.875187315636,125.07395989429696
SKUE1,Columbus,958,9626.1595240956,131.21799603412998
SKUE1,Sacramento,824,8314.645595272441,114.28871329393701
SKUE2,Austin,855,8949.157801018046,123.57631500848372
SKUE2,Columbus,942,8998.923311965184,125.99102759970987
SKUE2,Sacramento,797,8072.781895114276,112.27318245928564
SKUE3,Austin,929,9388.05737861147,127.23381148842891
SKUE3,Columbus,942,9383.043167418833,129.19202639515694
SKUE3,Sacramento,808,8158.690224601821,112.98908520501519
SKUT1,Austin,198,2105.782389230854,28.548186576923783
SKUT1,Columbus,211,2267.886098090384,30.89905081741987
SKUT1,Sacramento,127,1269.4286056633803,17.578571713861503
SKUT2,Austin,191,1903.0535823371388,26.85877985280949
SKUT2,Columbus,193,1890.509120080406,27.754242667336715
SKUT2,Sacramento,123,1168.7068282029281,16.739223568357733
SKUT3,Austin,219,1997.948169015552,27.6495680751296
SKUT3,Columbus,234,2500.1214079276187,32.834345066063484
SKUT3,Sacramento,112,1145.2880134555119,16.544066778795933
SKUT4,Austin,213,2117.0229866254676,28.6418582218789
SKUT4,Columbus,218,2134.515318249703,29.787627652080857
SKUT4,Sacramento,131,1378.1713071009888,18.484760892508238
SKUW1,Austin,833,7976.890190834732,112.47408492362275
SKUW1,Columbus,868,8528.94484031017,119.07454033591809
SKUW1,Sacramento,752,7388.54696514827,103.57122470956892
SKUW2,Austin,856,9212.697464880965,122.77247887400804
SKUW2,Columbus,832,8435.996011577168,118.29996676314308
SKUW2,Sacramento,789,8100.746655514315,109.50622212928596
SKUW3,Austin,837,8702.271551006688,118.5189295917224
SKUW3,Columbus,834,8986.971948126495,122.89143290105412
SKUW3,Sacramento,729,7372.884357608608,103.44070298007173
